DAY,MONTH,YEAR,DATE,LatDeg,LatMin,LongDeg,LongMin,DURATION(HOURS),TIME_START,TIME_END
14,7,2010,14-Jul-10,26,47,14,21,4.666666667,14-Jul-10,14-Jul-10
14,7,2010,14-Jul-10,26,47,14,21,4.75,14-Jul-10,14-Jul-10
15,7,2010,15-Jul-10,26,1,13,41,6.5,14-Jul-10,15-Jul-10
15,7,2010,15-Jul-10,26,1,13,41,4.25,15-Jul-10,15-Jul-10
15,7,2010,15-Jul-10,26,1,13,41,4.666666667,15-Jul-10,15-Jul-10
15,7,2010,15-Jul-10,26,1,13,41,3.416666667,15-Jul-10,15-Jul-10
16,7,2010,16-Jul-10,24,21,13,34,4.333333333,16-Jul-10,16-Jul-10
16,7,2010,16-Jul-10,24,21,13,34,4.666666667,16-Jul-10,16-Jul-10
16,7,2010,16-Jul-10,24,21,13,34,1.916666667,16-Jul-10,16-Jul-10
16,7,2010,16-Jul-10,24,21,13,34,2.75,16-Jul-10,16-Jul-10
17,7,2010,17-Jul-10,24,21,13,43,5.983333333,17-Jul-10,17-Jul-10
17,7,2010,17-Jul-10,24,21,13,43,2.5,17-Jul-10,17-Jul-10
17,7,2010,17-Jul-10,24,21,13,43,2.583333333,17-Jul-10,17-Jul-10
17,7,2010,17-Jul-10,24,21,13,43,2.5,17-Jul-10,17-Jul-10
17,7,2010,17-Jul-10,24,21,13,43,4.666666667,17-Jul-10,17-Jul-10
18,7,2010,18-Jul-10,24,22,13,44,5.483333333,18-Jul-10,18-Jul-10
18,7,2010,18-Jul-10,24,22,13,44,2.75,18-Jul-10,18-Jul-10
18,7,2010,18-Jul-10,24,22,13,44,2.916666667,18-Jul-10,18-Jul-10
20,7,2010,20-Jul-10,27,42,14,41,4,20-Jul-10,20-Jul-10
20,7,2010,20-Jul-10,27,42,14,41,3.083333333,20-Jul-10,20-Jul-10
20,7,2010,20-Jul-10,27,42,14,41,2.416666667,20-Jul-10,20-Jul-10
20,7,2010,20-Jul-10,27,42,14,41,2.5,20-Jul-10,20-Jul-10
21,7,2010,21-Jul-10,27,46,14,49,3.666666667,21-Jul-10,21-Jul-10
21,7,2010,21-Jul-10,27,46,14,49,5.25,21-Jul-10,21-Jul-10
21,7,2010,21-Jul-10,27,46,14,49,3.083333333,21-Jul-10,21-Jul-10
22,7,2010,22-Jul-10,26,52,14,23,5.333333333,22-Jul-10,22-Jul-10
22,7,2010,22-Jul-10,26,52,14,23,3.916666667,22-Jul-10,22-Jul-10
22,7,2010,22-Jul-10,26,52,14,23,4.583333333,22-Jul-10,22-Jul-10
22,7,2010,22-Jul-10,26,52,14,23,3.833333333,22-Jul-10,22-Jul-10
23,7,2010,23-Jul-10,24,19,13,38,1.333333333,23-Jul-10,23-Jul-10
23,7,2010,23-Jul-10,24,19,13,38,2.333333333,23-Jul-10,23-Jul-10
23,7,2010,23-Jul-10,24,19,13,38,3.833333333,23-Jul-10,23-Jul-10
23,7,2010,23-Jul-10,24,19,13,38,5.5,23-Jul-10,23-Jul-10
24,7,2010,24-Jul-10,24,10,13,24,4,24-Jul-10,24-Jul-10
24,7,2010,24-Jul-10,24,10,13,24,3.666666667,24-Jul-10,24-Jul-10
24,7,2010,24-Jul-10,24,10,13,24,3.166666667,24-Jul-10,24-Jul-10
24,7,2010,24-Jul-10,24,10,13,24,5.983333333,24-Jul-10,24-Jul-10
24,7,2010,24-Jul-10,24,10,13,24,2.583333333,24-Jul-10,24-Jul-10
25,7,2010,25-Jul-10,24,27,13,48,5.25,25-Jul-10,25-Jul-10
25,7,2010,25-Jul-10,24,27,13,48,3.5,25-Jul-10,25-Jul-10
25,7,2010,25-Jul-10,24,27,13,48,5,25-Jul-10,25-Jul-10
26,7,2010,26-Jul-10,24,38,13,45,4,26-Jul-10,26-Jul-10
26,7,2010,26-Jul-10,24,38,13,45,4,26-Jul-10,26-Jul-10
26,7,2010,26-Jul-10,24,38,13,45,3.483333333,26-Jul-10,26-Jul-10
26,7,2010,26-Jul-10,24,38,13,45,3.75,26-Jul-10,26-Jul-10
27,7,2010,27-Jul-10,26,27,13,42,3.333333333,27-Jul-10,27-Jul-10
27,7,2010,27-Jul-10,26,27,13,42,3.666666667,27-Jul-10,27-Jul-10
27,7,2010,27-Jul-10,26,27,13,42,4,27-Jul-10,27-Jul-10
29,7,2010,29-Jul-10,27,47,14,48,1.583333333,29-Jul-10,29-Jul-10
29,7,2010,29-Jul-10,27,47,14,48,3.083333333,29-Jul-10,29-Jul-10
29,7,2010,29-Jul-10,27,47,14,48,2.5,29-Jul-10,29-Jul-10
30,7,2010,30-Jul-10,24,37,13,46,4.416666667,30-Jul-10,30-Jul-10
30,7,2010,30-Jul-10,24,37,13,46,4.25,30-Jul-10,30-Jul-10
30,7,2010,30-Jul-10,24,37,13,46,2.333333333,30-Jul-10,30-Jul-10
31,7,2010,31-Jul-10,24,38,13,45,5.5,31-Jul-10,31-Jul-10
31,7,2010,31-Jul-10,24,38,13,45,2.5,31-Jul-10,31-Jul-10
31,7,2010,31-Jul-10,24,38,13,45,3,31-Jul-10,31-Jul-10
31,7,2010,31-Jul-10,24,38,13,45,2.5,31-Jul-10,31-Jul-10
31,7,2010,31-Jul-10,24,38,13,45,4,31-Jul-10,31-Jul-10
1,8,2010,01-Aug-10,24,33,13,45,4.916666667,01-Aug-10,01-Aug-10
1,8,2010,01-Aug-10,24,33,13,45,2.833333333,01-Aug-10,01-Aug-10
1,8,2010,01-Aug-10,24,33,13,45,2.083333333,01-Aug-10,01-Aug-10
1,8,2010,01-Aug-10,24,33,13,45,2.916666667,01-Aug-10,01-Aug-10
1,8,2010,01-Aug-10,24,33,13,45,4.833333333,01-Aug-10,01-Aug-10
2,8,2010,02-Aug-10,24,18,13,34,1.833333333,02-Aug-10,02-Aug-10
2,8,2010,02-Aug-10,24,18,13,34,5.166666667,02-Aug-10,02-Aug-10
2,8,2010,02-Aug-10,24,18,13,34,2.583333333,02-Aug-10,02-Aug-10
2,8,2010,02-Aug-10,24,18,13,34,5.5,02-Aug-10,02-Aug-10
2,8,2010,02-Aug-10,24,18,13,34,3,02-Aug-10,02-Aug-10
3,8,2010,03-Aug-10,24,32,13,47,4.75,03-Aug-10,03-Aug-10
3,8,2010,03-Aug-10,24,32,13,47,2.916666667,03-Aug-10,03-Aug-10
3,8,2010,03-Aug-10,24,32,13,47,2.583333333,03-Aug-10,03-Aug-10
3,8,2010,03-Aug-10,24,32,13,47,2.583333333,03-Aug-10,03-Aug-10
3,8,2010,03-Aug-10,24,32,13,47,4.166666667,03-Aug-10,03-Aug-10
4,8,2010,04-Aug-10,24,18,13,34,4.75,04-Aug-10,04-Aug-10
4,8,2010,04-Aug-10,24,18,13,34,3,04-Aug-10,04-Aug-10
4,8,2010,04-Aug-10,24,18,13,34,1.416666667,04-Aug-10,04-Aug-10
23,6,2010,23-Jun-10,27,17,14,38,2.333333333,23-Jun-10,23-Jun-10
23,6,2010,23-Jun-10,27,17,14,38,3.166666667,23-Jun-10,23-Jun-10
24,6,2010,24-Jun-10,27,46,14,37,2.333333333,24-Jun-10,24-Jun-10
24,6,2010,24-Jun-10,27,46,14,37,2.666666667,24-Jun-10,24-Jun-10
24,6,2010,24-Jun-10,27,46,14,37,4.5,24-Jun-10,24-Jun-10
24,6,2010,24-Jun-10,27,46,14,37,2.75,24-Jun-10,24-Jun-10
25,6,2010,25-Jun-10,27,45,14,38,2.666666667,25-Jun-10,25-Jun-10
25,6,2010,25-Jun-10,27,45,14,38,2.75,25-Jun-10,25-Jun-10
25,6,2010,25-Jun-10,27,45,14,38,2.5,25-Jun-10,25-Jun-10
26,6,2010,26-Jun-10,29,1,14,25,3.5,26-Jun-10,26-Jun-10
26,6,2010,26-Jun-10,29,1,14,25,3.75,26-Jun-10,26-Jun-10
26,6,2010,26-Jun-10,29,1,14,25,5,26-Jun-10,26-Jun-10
27,6,2010,27-Jun-10,29,38,14,40,3.5,27-Jun-10,27-Jun-10
27,6,2010,27-Jun-10,29,38,14,40,4,27-Jun-10,27-Jun-10
27,6,2010,27-Jun-10,29,38,14,40,4.5,27-Jun-10,27-Jun-10
28,6,2010,28-Jun-10,29,22,14,27,4.25,28-Jun-10,28-Jun-10
28,6,2010,28-Jun-10,29,22,14,27,4.333333333,28-Jun-10,28-Jun-10
28,6,2010,28-Jun-10,29,22,14,27,5.983333333,28-Jun-10,28-Jun-10
28,6,2010,28-Jun-10,29,22,14,27,3,28-Jun-10,28-Jun-10
29,6,2010,29-Jun-10,29,12,14,25,5.983333333,29-Jun-10,29-Jun-10
29,6,2010,29-Jun-10,29,12,14,25,3.5,29-Jun-10,29-Jun-10
29,6,2010,29-Jun-10,29,12,14,25,4,29-Jun-10,29-Jun-10
29,6,2010,29-Jun-10,29,12,14,25,3.75,29-Jun-10,29-Jun-10
1,7,2010,01-Jul-10,26,57,14,21,2.083333333,01-Jul-10,01-Jul-10
1,7,2010,01-Jul-10,26,57,14,21,3.166666667,01-Jul-10,01-Jul-10
1,7,2010,01-Jul-10,26,57,14,21,2.666666667,01-Jul-10,01-Jul-10
1,7,2010,01-Jul-10,26,57,14,21,4.25,01-Jul-10,01-Jul-10
2,7,2010,02-Jul-10,26,45,14,17,2.666666667,02-Jul-10,02-Jul-10
2,7,2010,02-Jul-10,26,45,14,17,2.083333333,02-Jul-10,02-Jul-10
2,7,2010,02-Jul-10,26,45,14,17,2.75,02-Jul-10,02-Jul-10
2,7,2010,02-Jul-10,26,45,14,17,5,02-Jul-10,02-Jul-10
3,7,2010,03-Jul-10,26,44,14,17,2.75,03-Jul-10,03-Jul-10
3,7,2010,03-Jul-10,26,44,14,17,4.583333333,03-Jul-10,03-Jul-10
3,7,2010,03-Jul-10,26,44,14,17,2,03-Jul-10,03-Jul-10
3,7,2010,03-Jul-10,26,44,14,17,2.5,03-Jul-10,03-Jul-10
4,7,2010,04-Jul-10,26,55,14,23,2.583333333,04-Jul-10,04-Jul-10
4,7,2010,04-Jul-10,26,55,14,23,2.5,04-Jul-10,04-Jul-10
4,7,2010,04-Jul-10,26,55,14,23,2.583333333,04-Jul-10,04-Jul-10
4,7,2010,04-Jul-10,26,55,14,23,4.75,04-Jul-10,04-Jul-10
5,7,2010,05-Jul-10,27,48,14,46,3,05-Jul-10,05-Jul-10
5,7,2010,05-Jul-10,27,48,14,46,1.833333333,05-Jul-10,05-Jul-10
5,7,2010,05-Jul-10,27,48,14,46,2.083333333,05-Jul-10,05-Jul-10
5,7,2010,05-Jul-10,27,48,14,46,4.5,05-Jul-10,05-Jul-10
6,7,2010,06-Jul-10,27,41,14,45,2.75,06-Jul-10,06-Jul-10
6,7,2010,06-Jul-10,27,41,14,45,2.5,06-Jul-10,06-Jul-10
14,7,2010,14-Jul-10,26,47,13,54,3.75,14-Jul-10,14-Jul-10
14,7,2010,14-Jul-10,26,47,13,54,4.25,14-Jul-10,14-Jul-10
14,7,2010,14-Jul-10,26,47,13,54,3.5,14-Jul-10,14-Jul-10
13,7,2010,13-Jul-10,27,45,14,47,4,13-Jul-10,13-Jul-10
13,7,2010,13-Jul-10,27,45,14,47,4.833333333,13-Jul-10,13-Jul-10
13,7,2010,13-Jul-10,27,45,14,47,3.666666667,13-Jul-10,13-Jul-10
12,7,2010,12-Jul-10,27,46,14,47,3.666666667,12-Jul-10,12-Jul-10
12,7,2010,12-Jul-10,27,46,14,47,4,12-Jul-10,12-Jul-10
12,7,2010,12-Jul-10,27,46,14,47,4.833333333,12-Jul-10,12-Jul-10
11,7,2010,11-Jul-10,28,45,14,22,3.5,11-Jul-10,11-Jul-10
11,7,2010,11-Jul-10,28,45,14,22,4,11-Jul-10,11-Jul-10
11,7,2010,11-Jul-10,28,45,14,22,5.166666667,11-Jul-10,11-Jul-10
10,7,2010,10-Jul-10,29,13,14,25,5.983333333,10-Jul-10,10-Jul-10
10,7,2010,10-Jul-10,29,13,14,25,3.5,10-Jul-10,10-Jul-10
10,7,2010,10-Jul-10,29,13,14,25,4,10-Jul-10,10-Jul-10
10,7,2010,10-Jul-10,29,13,14,25,5.25,10-Jul-10,10-Jul-10
9,7,2010,09-Jul-10,29,1,14,24,3.5,09-Jul-10,09-Jul-10
9,7,2010,09-Jul-10,29,1,14,24,4,09-Jul-10,09-Jul-10
9,7,2010,09-Jul-10,29,1,14,24,5.25,09-Jul-10,09-Jul-10
8,7,2010,08-Jul-10,27,41,14,44,2.75,08-Jul-10,08-Jul-10
8,7,2010,08-Jul-10,27,41,14,44,2.416666667,08-Jul-10,08-Jul-10
8,7,2010,08-Jul-10,27,41,14,44,2.5,08-Jul-10,08-Jul-10
8,7,2010,08-Jul-10,27,41,14,44,4,08-Jul-10,08-Jul-10
22,7,2010,22-Jul-10,27,46,14,48,3.5,22-Jul-10,22-Jul-10
22,7,2010,22-Jul-10,27,46,14,48,5,22-Jul-10,22-Jul-10
22,7,2010,22-Jul-10,27,46,14,48,3.5,22-Jul-10,22-Jul-10
21,7,2010,21-Jul-10,27,46,14,48,3,21-Jul-10,21-Jul-10
21,7,2010,21-Jul-10,27,46,14,48,4.916666667,21-Jul-10,21-Jul-10
21,7,2010,21-Jul-10,27,46,14,48,3.333333333,21-Jul-10,21-Jul-10
20,7,2010,20-Jul-10,26,16,13,42,4.833333333,20-Jul-10,20-Jul-10
20,7,2010,20-Jul-10,26,16,13,42,3.416666667,20-Jul-10,20-Jul-10
20,7,2010,20-Jul-10,26,16,13,42,4.25,20-Jul-10,20-Jul-10
19,7,2010,19-Jul-10,24,18,13,41,2.25,19-Jul-10,19-Jul-10
19,7,2010,19-Jul-10,24,18,13,41,3,19-Jul-10,19-Jul-10
19,7,2010,19-Jul-10,24,18,13,41,2.5,19-Jul-10,19-Jul-10
18,7,2010,18-Jul-10,24,17,13,41,3,18-Jul-10,18-Jul-10
18,7,2010,18-Jul-10,24,17,13,41,1.916666667,18-Jul-10,18-Jul-10
18,7,2010,18-Jul-10,24,17,13,41,2,18-Jul-10,18-Jul-10
18,7,2010,18-Jul-10,24,17,13,41,4.166666667,18-Jul-10,18-Jul-10
17,7,2010,17-Jul-10,26,46,13,53,3.5,17-Jul-10,17-Jul-10
17,7,2010,17-Jul-10,26,46,13,53,4,17-Jul-10,17-Jul-10
17,7,2010,17-Jul-10,26,46,13,53,1,17-Jul-10,17-Jul-10
16,7,2010,16-Jul-10,27,28,14,28,3.5,16-Jul-10,16-Jul-10
16,7,2010,16-Jul-10,27,28,14,28,4,16-Jul-10,16-Jul-10
16,7,2010,16-Jul-10,27,28,14,28,4.5,16-Jul-10,16-Jul-10
1,8,2010,01-Aug-10,26,49,14,22,1.5,01-Aug-10,01-Aug-10
1,8,2010,01-Aug-10,26,49,14,22,5.333333333,01-Aug-10,01-Aug-10
1,8,2010,01-Aug-10,26,49,14,22,1,01-Aug-10,01-Aug-10
1,8,2010,01-Aug-10,26,49,14,22,2.75,01-Aug-10,01-Aug-10
31,7,2010,31-Jul-10,26,49,14,22,2,31-Jul-10,31-Jul-10
31,7,2010,31-Jul-10,26,49,14,22,2.333333333,31-Jul-10,31-Jul-10
31,7,2010,31-Jul-10,26,49,14,22,4.083333333,31-Jul-10,31-Jul-10
30,7,2010,30-Jul-10,26,53,14,22,2,30-Jul-10,30-Jul-10
30,7,2010,30-Jul-10,26,53,14,22,1.5,30-Jul-10,30-Jul-10
30,7,2010,30-Jul-10,26,53,14,22,2.25,30-Jul-10,30-Jul-10
30,7,2010,30-Jul-10,26,53,14,22,4.916666667,30-Jul-10,30-Jul-10
29,7,2010,29-Jul-10,27,46,14,47,3,29-Jul-10,29-Jul-10
29,7,2010,29-Jul-10,27,46,14,47,3.166666667,29-Jul-10,29-Jul-10
29,7,2010,29-Jul-10,27,46,14,47,2,29-Jul-10,29-Jul-10
29,7,2010,29-Jul-10,27,46,14,47,4.083333333,29-Jul-10,29-Jul-10
28,7,2010,28-Jul-10,27,46,14,47,3.166666667,28-Jul-10,28-Jul-10
28,7,2010,28-Jul-10,27,46,14,47,3.666666667,28-Jul-10,28-Jul-10
28,7,2010,28-Jul-10,27,46,14,47,3,28-Jul-10,28-Jul-10
27,7,2010,27-Jul-10,26,16,13,42,3.75,27-Jul-10,27-Jul-10
27,7,2010,27-Jul-10,26,16,13,42,4,27-Jul-10,27-Jul-10
26,7,2010,26-Jul-10,24,20,13,41,3.583333333,26-Jul-10,26-Jul-10
26,7,2010,26-Jul-10,24,20,13,41,4,26-Jul-10,26-Jul-10
26,7,2010,26-Jul-10,24,20,13,41,3.583333333,26-Jul-10,26-Jul-10
25,7,2010,25-Jul-10,24,24,13,45,4,25-Jul-10,25-Jul-10
25,7,2010,25-Jul-10,24,24,13,45,4.583333333,25-Jul-10,25-Jul-10
25,7,2010,25-Jul-10,24,24,13,45,4.333333333,25-Jul-10,25-Jul-10
10,8,2010,10-Aug-10,26,49,14,22,2,10-Aug-10,10-Aug-10
10,8,2010,10-Aug-10,26,49,14,22,2.666666667,10-Aug-10,10-Aug-10
7,8,2010,07-Aug-10,24,26,13,48,3.25,07-Aug-10,07-Aug-10
7,8,2010,07-Aug-10,24,26,13,48,2.166666667,07-Aug-10,07-Aug-10
7,8,2010,07-Aug-10,24,26,13,48,3,07-Aug-10,07-Aug-10
6,8,2010,06-Aug-10,24,39,13,47,3.166666667,06-Aug-10,06-Aug-10
6,8,2010,06-Aug-10,24,39,13,47,2.333333333,06-Aug-10,06-Aug-10
6,8,2010,06-Aug-10,24,39,13,47,4,06-Aug-10,06-Aug-10
6,8,2010,06-Aug-10,24,39,13,47,3,06-Aug-10,06-Aug-10
5,8,2010,05-Aug-10,24,38,13,46,3,05-Aug-10,05-Aug-10
5,8,2010,05-Aug-10,24,38,13,46,3,05-Aug-10,05-Aug-10
5,8,2010,05-Aug-10,24,38,13,46,2.5,05-Aug-10,05-Aug-10
5,8,2010,05-Aug-10,24,38,13,46,4.5,05-Aug-10,05-Aug-10
4,8,2010,04-Aug-10,24,36,13,47,2.833333333,04-Aug-10,04-Aug-10
4,8,2010,04-Aug-10,24,36,13,47,3.333333333,04-Aug-10,04-Aug-10
4,8,2010,04-Aug-10,24,36,13,47,5.083333333,04-Aug-10,04-Aug-10
3,8,2010,03-Aug-10,27,46,14,48,2.833333333,03-Aug-10,03-Aug-10
3,8,2010,03-Aug-10,27,46,14,48,4.5,03-Aug-10,03-Aug-10
5,7,2010,05-Jul-10,27,44,14,40,3.333333333,05-Jul-10,05-Jul-10
5,7,2010,05-Jul-10,27,44,14,40,2.166666667,05-Jul-10,05-Jul-10
5,7,2010,05-Jul-10,27,44,14,40,1.75,05-Jul-10,05-Jul-10
5,7,2010,05-Jul-10,27,44,14,40,2.166666667,05-Jul-10,05-Jul-10
6,7,2010,06-Jul-10,29,27,14,35,3.5,06-Jul-10,06-Jul-10
6,7,2010,06-Jul-10,29,27,14,35,4,06-Jul-10,06-Jul-10
8,7,2010,08-Jul-10,27,47,14,39,3,08-Jul-10,08-Jul-10
9,7,2010,09-Jul-10,26,59,14,29,5.5,09-Jul-10,09-Jul-10
9,7,2010,09-Jul-10,26,59,14,29,2.916666667,09-Jul-10,09-Jul-10
9,7,2010,09-Jul-10,26,59,14,29,1.333333333,09-Jul-10,09-Jul-10
9,7,2010,09-Jul-10,26,59,14,29,2.583333333,09-Jul-10,09-Jul-10
10,7,2010,10-Jul-10,28,41,14,19,5.833333333,10-Jul-10,10-Jul-10
10,7,2010,10-Jul-10,28,41,14,19,4.5,10-Jul-10,10-Jul-10
10,7,2010,10-Jul-10,28,41,14,19,3.5,10-Jul-10,10-Jul-10
10,7,2010,10-Jul-10,28,41,14,19,3.833333333,10-Jul-10,10-Jul-10
11,7,2010,11-Jul-10,29,9,14,24,4,11-Jul-10,11-Jul-10
11,7,2010,11-Jul-10,29,9,14,24,5.5,11-Jul-10,11-Jul-10
11,7,2010,11-Jul-10,29,9,14,24,2.833333333,11-Jul-10,11-Jul-10
11,7,2010,11-Jul-10,29,9,14,24,2.583333333,11-Jul-10,11-Jul-10
12,7,2010,12-Jul-10,27,46,14,46,4.5,12-Jul-10,12-Jul-10
12,7,2010,12-Jul-10,27,46,14,46,4,12-Jul-10,12-Jul-10
12,7,2010,12-Jul-10,27,46,14,46,3.583333333,12-Jul-10,12-Jul-10
13,7,2010,13-Jul-10,27,44,14,42,3.25,13-Jul-10,13-Jul-10
13,7,2010,13-Jul-10,27,44,14,42,3.833333333,13-Jul-10,13-Jul-10
13,7,2010,13-Jul-10,27,44,14,42,4.166666667,13-Jul-10,13-Jul-10
14,7,2010,14-Jul-10,26,49,14,17,3.333333333,14-Jul-10,14-Jul-10
14,7,2010,14-Jul-10,26,49,14,17,5.833333333,14-Jul-10,14-Jul-10
14,7,2010,14-Jul-10,26,49,14,17,1.333333333,14-Jul-10,14-Jul-10
14,7,2010,14-Jul-10,26,49,14,17,5.833333333,14-Jul-10,14-Jul-10
16,7,2010,16-Jul-10,27,30,14,29,3.666666667,16-Jul-10,16-Jul-10
16,7,2010,16-Jul-10,27,30,14,29,3.25,16-Jul-10,16-Jul-10
17,7,2010,17-Jul-10,25,57,13,42,5.65,17-Jul-10,17-Jul-10
17,7,2010,17-Jul-10,25,57,13,42,3.583333333,17-Jul-10,17-Jul-10
17,7,2010,17-Jul-10,25,57,13,42,3.916666667,17-Jul-10,17-Jul-10
17,7,2010,17-Jul-10,25,57,13,42,4.25,17-Jul-10,17-Jul-10
18,7,2010,18-Jul-10,24,18,13,41,2,18-Jul-10,18-Jul-10
18,7,2010,18-Jul-10,24,18,13,41,4.25,18-Jul-10,18-Jul-10
18,7,2010,18-Jul-10,24,18,13,41,2.583333333,18-Jul-10,18-Jul-10
18,7,2010,18-Jul-10,24,18,13,41,2.25,18-Jul-10,18-Jul-10
19,7,2010,19-Jul-10,24,33,13,45,5.983333333,19-Jul-10,19-Jul-10
19,7,2010,19-Jul-10,24,33,13,45,2.833333333,19-Jul-10,19-Jul-10
19,7,2010,19-Jul-10,24,33,13,45,2.666666667,19-Jul-10,19-Jul-10
19,7,2010,19-Jul-10,24,33,13,45,4,19-Jul-10,19-Jul-10
20,7,2010,20-Jul-10,25,2,13,35,5.983333333,20-Jul-10,20-Jul-10
20,7,2010,20-Jul-10,25,2,13,35,3.5,20-Jul-10,20-Jul-10
20,7,2010,20-Jul-10,25,2,13,35,1.166666667,20-Jul-10,20-Jul-10
20,7,2010,20-Jul-10,25,2,13,35,4,20-Jul-10,20-Jul-10
21,7,2010,21-Jul-10,27,49,14,39,3.416666667,21-Jul-10,21-Jul-10
21,7,2010,21-Jul-10,27,49,14,39,4.333333333,21-Jul-10,21-Jul-10
21,7,2010,21-Jul-10,27,49,14,39,4,21-Jul-10,21-Jul-10
24,7,2010,24-Jul-10,24,34,13,45,3,24-Jul-10,24-Jul-10
24,7,2010,24-Jul-10,24,34,13,45,4.666666667,24-Jul-10,24-Jul-10
24,7,2010,24-Jul-10,24,34,13,45,5.983333333,24-Jul-10,24-Jul-10
24,7,2010,24-Jul-10,24,34,13,45,1.5,24-Jul-10,24-Jul-10
24,7,2010,24-Jul-10,24,34,13,45,2.166666667,24-Jul-10,24-Jul-10
25,7,2010,25-Jul-10,24,40,13,43,5.833333333,25-Jul-10,25-Jul-10
25,7,2010,25-Jul-10,24,40,13,43,2.25,25-Jul-10,25-Jul-10
25,7,2010,25-Jul-10,24,40,13,43,2.166666667,25-Jul-10,25-Jul-10
25,7,2010,25-Jul-10,24,40,13,43,2.25,25-Jul-10,25-Jul-10
25,7,2010,25-Jul-10,24,40,13,43,4.166666667,25-Jul-10,25-Jul-10
26,7,2010,26-Jul-10,24,45,13,42,5.833333333,26-Jul-10,26-Jul-10
26,7,2010,26-Jul-10,24,45,13,42,3.166666667,26-Jul-10,26-Jul-10
26,7,2010,26-Jul-10,24,45,13,42,3.833333333,26-Jul-10,26-Jul-10
26,7,2010,26-Jul-10,24,45,13,42,4.833333333,26-Jul-10,26-Jul-10
27,7,2010,27-Jul-10,24,48,13,41,2.333333333,27-Jul-10,27-Jul-10
27,7,2010,27-Jul-10,24,48,13,41,4.416666667,27-Jul-10,27-Jul-10
27,7,2010,27-Jul-10,24,48,13,41,1.666666667,27-Jul-10,27-Jul-10
27,7,2010,27-Jul-10,24,48,13,41,2.666666667,27-Jul-10,27-Jul-10
27,7,2010,27-Jul-10,24,48,13,41,2.5,27-Jul-10,27-Jul-10
28,7,2010,28-Jul-10,24,43,13,43,5.833333333,28-Jul-10,28-Jul-10
28,7,2010,28-Jul-10,24,43,13,43,2.25,28-Jul-10,28-Jul-10
28,7,2010,28-Jul-10,24,43,13,43,2,28-Jul-10,28-Jul-10
28,7,2010,28-Jul-10,24,43,13,43,2.75,28-Jul-10,28-Jul-10
28,7,2010,28-Jul-10,24,43,13,43,4.166666667,28-Jul-10,28-Jul-10
29,7,2010,29-Jul-10,24,47,13,42,6,29-Jul-10,29-Jul-10
29,7,2010,29-Jul-10,24,47,13,42,3.833333333,29-Jul-10,29-Jul-10
29,7,2010,29-Jul-10,24,47,13,42,3.75,29-Jul-10,29-Jul-10
31,7,2010,31-Jul-10,26,40,14,22,3.333333333,31-Jul-10,31-Jul-10
1,8,2010,01-Aug-10,26,32,14,18,2.25,01-Aug-10,01-Aug-10
1,8,2010,01-Aug-10,26,32,14,18,5.833333333,01-Aug-10,01-Aug-10
1,8,2010,01-Aug-10,26,32,14,18,4.5,01-Aug-10,01-Aug-10
1,8,2010,01-Aug-10,26,32,14,18,4.166666667,01-Aug-10,01-Aug-10
1,8,2010,01-Aug-10,26,32,14,18,1.416666667,01-Aug-10,01-Aug-10
2,8,2010,02-Aug-10,26,56,14,24,5.916666667,02-Aug-10,02-Aug-10
2,8,2010,02-Aug-10,26,56,14,24,2.666666667,02-Aug-10,02-Aug-10
2,8,2010,02-Aug-10,26,56,14,24,3.25,02-Aug-10,02-Aug-10
2,8,2010,02-Aug-10,26,56,14,24,5.166666667,02-Aug-10,02-Aug-10
3,8,2010,03-Aug-10,29,16,14,29,3.916666667,03-Aug-10,03-Aug-10
3,8,2010,03-Aug-10,29,16,14,29,2.166666667,03-Aug-10,03-Aug-10
4,8,2010,04-Aug-10,27,2,14,25,1.666666667,04-Aug-10,04-Aug-10
4,8,2010,04-Aug-10,27,2,14,25,1.833333333,04-Aug-10,04-Aug-10
4,8,2010,04-Aug-10,27,2,14,25,2.25,04-Aug-10,04-Aug-10
4,8,2010,04-Aug-10,27,2,14,25,4.583333333,04-Aug-10,04-Aug-10
5,8,2010,05-Aug-10,26,37,14,17,2.166666667,05-Aug-10,05-Aug-10
5,8,2010,05-Aug-10,26,37,14,17,2.083333333,05-Aug-10,05-Aug-10
5,8,2010,05-Aug-10,26,37,14,17,5.833333333,05-Aug-10,05-Aug-10
5,8,2010,05-Aug-10,26,37,14,17,1,05-Aug-10,05-Aug-10
6,8,2010,06-Aug-10,25,17,13,35,5.666666667,06-Aug-10,06-Aug-10
6,8,2010,06-Aug-10,25,17,13,35,1.916666667,06-Aug-10,06-Aug-10
6,8,2010,06-Aug-10,25,17,13,35,3.333333333,06-Aug-10,06-Aug-10
6,8,2010,06-Aug-10,25,17,13,35,4.916666667,06-Aug-10,06-Aug-10
7,8,2010,07-Aug-10,24,44,13,44,5.833333333,07-Aug-10,07-Aug-10
7,8,2010,07-Aug-10,24,44,13,44,1.416666667,07-Aug-10,07-Aug-10
7,8,2010,07-Aug-10,24,44,13,44,0.583333333,07-Aug-10,07-Aug-10
29,6,2010,29-Jun-10,27,46,14,48,2.5,29-Jun-10,29-Jun-10
29,6,2010,29-Jun-10,27,46,14,48,2,29-Jun-10,29-Jun-10
29,6,2010,29-Jun-10,27,46,14,48,1.666666667,29-Jun-10,29-Jun-10
29,6,2010,29-Jun-10,27,46,14,48,1.833333333,29-Jun-10,29-Jun-10
