Year,Month,Day,LAT_DEG_Shoot,LAT_MIN_Shoot,LON_DEG_Shoot,LON_MIN_Shoot,DURATION (hours),Number of HOOKS_SET,Effort
2010,2,15,25,0,13,39,5,20700,103500
2010,2,12,25,47,13,52,5,20700,103500
2010,4,11,22,28,12,53,4.966666667,20700,102810
2010,2,13,25,29,13,47,4.95,20700,102465
2010,8,25,24,20,13,30,4.933333333,20700,102120
2009,12,1,21,50,12,48,4.916666667,20700,101775
2010,3,5,24,16,13,39,4.833333333,20700,100050
2010,9,22,25,56,13,59,4.816666667,20700,99705
2010,5,20,22,49,13,20,4.816666667,20700,99705
2010,8,30,23,20,13,20,4.8,20700,99360
2010,8,27,23,25,13,19,4.75,20700,98325
2010,6,22,22,35,13,5,4.75,20700,98325
2010,4,28,22,56,13,9,4.733333333,20700,97980
2010,4,3,21,36,12,46,4.7,20700,97290
2010,6,24,22,32,12,58,4.533333333,20700,93840
2010,8,1,25,42,13,52,4.5,20700,93150
2010,7,16,23,0,13,25,4.45,20700,92115
2010,2,25,23,10,13,18,4.333333333,20700,89700
2010,4,22,22,52,13,20,4.183333333,20700,86595
2010,8,28,23,11,13,25,4.166666667,20700,86250
2010,5,31,23,33,13,16,4.083333333,20700,84525
2010,8,26,23,36,13,15,3.75,20700,77625
2010,8,7,25,41,13,50,3.75,20700,77625
2010,2,17,24,6,13,18,3.533333333,20700,73140
2010,2,14,25,16,13,41,3,20700,62100
2010,3,19,21,56,12,55,2.916666667,20700,60375
2010,3,3,24,25,13,41,2.883333333,20700,59685
2010,3,27,24,7,13,27,2.716666667,20700,56235
2010,3,6,24,4,13,26,2.583333333,20700,53475
2010,4,15,23,31,13,18,2.516666667,20700,52095
2012,7,22,22,15,12,56,2.183333333,20700,45195
2010,4,14,23,22,13,21,1.916666667,20700,39675
2010,4,13,22,58,13,12,1.383333333,20700,28635
2010,3,28,23,48,13,24,1.183333333,20700,24495
2010,6,28,24,11,13,42,8.333333333,20675,172291.6667
2010,6,29,24,7,13,38,7.666666667,20652,158332
2014,1,19,24,38,13,40,5.233333333,20640,108016
2010,6,30,23,59,13,32,8,20625,165000
2010,7,1,23,59,13,31,7,20625,144375
2010,1,30,22,17,12,55,4.75,20608,97888
2011,5,11,28,7,14,33,8,20600,164800
2013,9,25,25,54,14,7,7.5,20600,154500
2014,11,21,29,0,14,24,7.25,20600,149350
2014,4,6,24,28,13,35,7,20600,144200
2013,8,30,25,59,14,1,7,20600,144200
2013,8,20,29,30,14,43,7,20600,144200
2012,5,9,25,46,13,53,7,20600,144200
2015,3,26,26,7,14,1,7,20600,144200
2012,4,5,23,51,13,17,7,20600,144200
2011,7,13,25,3,13,44,7,20600,144200
2015,4,10,29,46,14,47,6.666666667,20600,137333.3333
2012,9,1,21,20,12,49,6.5,20600,133900
2012,4,5,28,16,14,28,6.5,20600,133900
2012,3,22,24,16,13,30,6.5,20600,133900
2013,8,1,26,45,14,25,6.5,20600,133900
2012,4,1,26,59,13,59,6.5,20600,133900
2012,3,20,24,17,13,26,6,20600,123600
2012,3,21,24,16,13,25,6,20600,123600
2012,3,12,26,3,13,59,6,20600,123600
2013,9,19,26,20,14,17,6,20600,123600
2011,9,5,22,45,13,17,5.5,20600,113300
2009,3,8,29,33,14,43,9,20580,185220
2009,1,8,29,29,15,1,6,20580,123480
2015,7,29,25,29,13,46,5.583333333,20580,114905
2012,7,29,22,55,13,18,8.633333333,20574,177622.2
2014,8,12,22,3,12,55,3.3,20526,67735.8
2009,1,17,22,18,12,56,8,20520,164160
2009,2,1,22,4,12,54,7.716666667,20520,158346
2011,4,16,26,2,14,2,8.5,20500,174250
2010,4,10,29,42,14,54,8,20500,164000
2015,2,27,26,45,14,31,7.25,20500,148625
2009,1,31,24,25,13,32,7.083333333,20500,145208.3333
2012,4,6,28,17,14,28,7,20500,143500
2012,11,3,26,3,13,59,7,20500,143500
2012,11,4,24,46,13,44,7,20500,143500
2012,12,26,24,1,13,35,6.5,20500,133250
2011,8,26,22,13,12,55,6.5,20500,133250
2011,6,26,21,52,12,52,6.333333333,20500,129833.3333
2011,9,5,22,46,13,17,6,20500,123000
2010,1,17,28,22,14,27,6,20500,123000
2010,2,1,25,30,13,46,5.65,20500,115825
2010,7,6,23,10,13,20,5.5,20500,112750
2010,1,25,25,31,13,47,5.416666667,20500,111041.6667
2010,6,28,22,45,13,17,4.633333333,20500,94983.33333
2009,8,5,21,31,12,46,6.833333333,20496,140056
2010,6,20,21,46,12,51,9.733333333,20480,199338.6667
2015,2,28,27,2,14,32,7.083333333,20480,145066.6667
2010,6,25,21,56,12,53,7.083333333,20480,145066.6667
2010,3,21,21,59,12,48,6.833333333,20480,139946.6667
2010,3,14,21,40,12,44,6.166666667,20480,126293.3333
2011,4,16,22,37,12,56,5.416666667,20480,110933.3333
2011,4,20,22,45,13,9,5.166666667,20480,105813.3333
2010,7,11,22,57,13,21,5,20480,102400
2011,1,12,21,43,12,52,4.416666667,20480,90453.33333
2011,4,25,22,24,12,55,4.333333333,20480,88746.66667
2010,12,7,21,32,12,46,4,20480,81920
2010,4,24,23,55,13,21,2.166666667,20480,44373.33333
2010,5,22,20,58,12,43,1.25,20480,25600
2013,2,25,21,19,12,46,18.25,20400,372300
2013,2,24,22,2,12,55,18,20400,367200
2014,3,18,22,21,12,52,11.75,20400,239700
2014,3,18,22,21,12,52,11.75,20400,239700
2014,3,16,22,26,12,52,11,20400,224400
2009,4,13,24,3,13,23,8,20400,163200
2009,3,7,22,51,13,6,7.833333333,20400,159800
2013,8,3,26,55,14,30,7.5,20400,153000
2010,6,24,23,27,13,19,7.5,20400,153000
2010,3,6,22,17,12,53,7.5,20400,153000
2014,4,30,22,42,13,11,7.416666667,20400,151300
2013,1,14,24,20,13,43,7.333333333,20400,149600
2009,12,12,24,15,13,29,7.333333333,20400,149600
2009,1,10,26,17,14,11,7.25,20400,147900
2013,3,15,21,43,12,48,7.25,20400,147900
2010,7,22,22,44,13,11,6.933333333,20400,141440
2012,8,21,21,44,12,50,6.5,20400,132600
2010,5,30,23,54,13,15,6.483333333,20400,132260
2009,1,3,24,41,13,48,6.166666667,20400,125800
2012,8,22,21,40,12,50,6.083333333,20400,124100
2012,4,15,22,46,13,12,6,20400,122400
2011,9,12,23,30,13,16,6,20400,122400
2014,3,28,22,40,12,59,6,20400,122400
2009,12,27,25,51,13,55,6,20400,122400
2014,3,12,22,14,12,54,5.916666667,20400,120700
2013,9,29,23,40,13,18,5.833333333,20400,119000
2014,4,22,24,3,13,21,5.75,20400,117300
2009,4,20,25,17,13,43,5.75,20400,117300
2014,9,16,22,57,13,21,5.616666667,20400,114580
2011,4,23,22,20,12,56,5.5,20400,112200
2010,11,25,22,20,12,52,5.25,20400,107100
2009,4,10,22,44,13,13,5.25,20400,107100
2009,6,12,22,58,13,5,5.166666667,20400,105400
2012,4,10,23,31,13,17,5,20400,102000
2009,2,21,25,41,13,49,4.916666667,20400,100300
2014,3,29,24,8,13,28,4.666666667,20400,95200
2009,1,12,24,44,13,48,4.5,20400,91800
2010,1,18,26,36,14,23,4,20400,81600
2009,2,1,23,54,13,24,3.916666667,20400,79900
2010,1,19,26,4,14,5,3,20400,61200
2010,1,24,24,12,13,22,3,20400,61200
2009,8,6,21,5,12,45,7.333333333,20384,149482.6667
2010,2,8,22,49,13,11,6.75,20384,137592
2009,8,7,21,12,12,48,6.083333333,20384,124002.6667
2011,5,20,23,6,13,23,6.916666667,20352,140768
2011,5,21,22,58,13,24,5.916666667,20352,120416
2012,7,23,22,9,12,56,8.7,20328,176853.6
2010,1,21,26,1,14,2,6.616666667,20300,134318.3333
2009,5,16,28,13,14,30,10,20250,202500
2010,7,29,26,4,13,59,8,20250,162000
2009,5,11,29,37,14,49,8,20250,162000
2009,5,7,29,40,14,52,7.75,20250,156937.5
2010,7,28,26,4,14,0,7.5,20250,151875
2009,5,23,25,17,13,43,7.25,20250,146812.5
2015,4,6,23,56,13,25,7.25,20250,146812.5
2014,4,3,25,2,13,42,7,20250,141750
2011,6,17,24,39,13,49,7,20250,141750
2015,5,1,26,15,14,9,6.666666667,20250,135000
2011,6,22,23,14,13,20,6.5,20250,131625
2014,5,21,26,10,14,4,6.333333333,20250,128250
2011,8,27,21,59,12,57,6.066666667,20250,122850
2009,4,24,25,49,13,56,2.666666667,20250,54000
2014,6,18,23,1,13,19,2.333333333,20250,47250
2012,7,21,22,9,12,57,9,20205,181845
2014,6,6,26,21,13,58,8,20200,161600
2010,4,29,29,15,14,46,7.5,20200,151500
2010,4,30,28,21,14,43,7.5,20200,151500
2010,2,3,25,23,13,49,5,20200,101000
2011,8,28,22,10,12,53,3,20200,60600
2009,12,29,27,51,14,48,7,20182,141274
2009,1,9,29,13,14,46,20,20160,403200
2009,9,25,26,43,14,27,8.5,20160,171360
2009,2,6,29,45,14,47,8,20160,161280
2009,1,27,29,14,14,34,7.75,20160,156240
2009,2,21,29,31,15,2,7.25,20160,146160
2012,11,16,24,29,13,44,7.25,20160,146160
2009,1,24,29,32,14,41,7,20160,141120
2014,1,6,26,3,14,0,7,20160,141120
2015,4,6,23,50,13,20,6.833333333,20160,137760
2015,6,13,24,12,13,29,6.25,20160,126000
2011,4,10,22,26,12,53,6.083333333,20160,122640
2009,11,25,26,44,14,27,4.5,20160,90720
2009,1,20,22,3,13,3,4.333333333,20160,87360
2015,3,19,26,2,14,0,4,20160,80640
2010,2,12,23,2,13,22,3.666666667,20160,73920
2015,3,1,23,31,13,19,8,20150,161200
2015,2,12,26,4,13,55,7.5,20135,151012.5
2015,3,3,27,48,14,52,6.5,20130,130845
2015,4,28,26,39,14,21,6.333333333,20130,127490
2010,3,14,29,47,14,46,8.5,20100,170850
2014,4,17,23,34,13,20,8.15,20100,163815
2010,6,14,26,32,14,23,8,20100,160800
2011,8,29,22,0,12,50,7.25,20100,145725
2014,3,23,25,51,13,49,7,20100,140700
2014,4,18,23,10,13,24,6.833333333,20100,137350
2011,8,27,22,15,12,55,6.5,20100,130650
2015,7,29,21,46,12,51,6.466666667,20100,129980
2012,12,19,24,12,13,37,4,20050,80200
2010,6,23,21,38,12,48,6.166666667,20040,123580
2009,2,24,22,30,13,5,4.583333333,20020,91758.33333
2011,1,17,29,8,14,28,8.083333333,20007,161723.25
2011,9,1,26,43,14,25,17,20000,340000
2011,12,3,25,55,13,56,15.5,20000,310000
2011,11,11,24,25,13,38,14.5,20000,290000
2011,9,26,22,46,13,16,12.5,20000,250000
2015,6,21,24,16,13,44,11,20000,220000
2014,1,27,21,26,12,46,11,20000,220000
2009,12,7,29,45,14,50,9,20000,180000
2009,12,8,29,45,14,49,9,20000,180000
2009,7,10,26,2,14,7,9,20000,180000
2009,1,30,29,27,14,44,9,20000,180000
2011,9,17,23,6,13,24,9,20000,180000
2009,7,29,26,18,14,16,8.666666667,20000,173333.3333
2011,5,9,29,4,14,26,8.5,20000,170000
2009,7,9,26,3,14,1,8.5,20000,170000
2009,12,9,29,45,14,50,8.5,20000,170000
2009,7,18,25,51,13,54,8.5,20000,170000
2009,11,21,26,47,14,31,8.5,20000,170000
2009,6,5,29,1,14,25,8.5,20000,170000
2009,5,13,29,16,14,35,8.5,20000,170000
2009,7,17,26,55,14,29,8.5,20000,170000
2009,6,6,29,11,14,51,8.5,20000,170000
2009,1,21,28,59,14,24,8.5,20000,170000
2009,8,5,26,13,14,4,8.333333333,20000,166666.6667
2009,7,21,25,38,13,46,8.333333333,20000,166666.6667
2009,8,7,26,9,14,5,8.333333333,20000,166666.6667
2009,4,26,25,54,13,56,8.333333333,20000,166666.6667
2009,5,18,28,26,14,26,8.333333333,20000,166666.6667
2009,1,14,25,43,13,54,8.25,20000,165000
2011,4,17,26,1,13,59,8.166666667,20000,163333.3333
2009,8,14,26,3,13,59,8.166666667,20000,163333.3333
2009,7,20,25,53,13,56,8.166666667,20000,163333.3333
2009,5,12,29,7,14,32,8.166666667,20000,163333.3333
2009,5,27,25,44,13,51,8.166666667,20000,163333.3333
2009,11,13,29,28,15,0,8.166666667,20000,163333.3333
2009,1,24,29,33,14,44,8.166666667,20000,163333.3333
2009,1,30,29,38,14,49,8.166666667,20000,163333.3333
2012,11,22,21,21,12,41,8,20000,160000
2012,4,22,25,49,13,50,8,20000,160000
2012,7,29,28,22,14,27,8,20000,160000
2012,2,3,26,47,14,27,8,20000,160000
2011,1,25,26,5,14,1,8,20000,160000
2011,2,6,28,22,14,27,8,20000,160000
2011,5,16,25,33,13,48,8,20000,160000
2011,5,15,25,30,13,49,8,20000,160000
2011,11,19,26,49,14,27,8,20000,160000
2011,8,20,23,49,13,13,8,20000,160000
2009,7,30,26,21,14,19,8,20000,160000
2009,8,11,25,25,13,45,8,20000,160000
2009,7,6,26,5,14,18,8,20000,160000
2009,5,2,29,36,14,55,8,20000,160000
2009,5,10,29,30,14,50,8,20000,160000
2011,8,19,24,11,13,21,8,20000,160000
2015,6,26,20,47,12,38,8,20000,160000
2009,1,6,25,50,13,55,8,20000,160000
2009,1,25,29,31,14,45,8,20000,160000
2009,3,26,29,29,15,1,8,20000,160000
2015,8,3,22,23,12,56,7.916666667,20000,158333.3333
2015,8,3,22,23,12,56,7.916666667,20000,158333.3333
2012,6,2,20,56,12,44,7.9,20000,158000
2015,9,4,21,23,12,45,7.833333333,20000,156666.6667
2009,5,28,26,2,13,51,7.833333333,20000,156666.6667
2009,1,7,25,50,13,53,7.833333333,20000,156666.6667
2009,1,12,25,42,13,53,7.833333333,20000,156666.6667
2009,1,8,25,50,13,58,7.833333333,20000,156666.6667
2009,1,13,25,45,13,52,7.833333333,20000,156666.6667
2015,8,4,21,46,12,56,7.75,20000,155000
2015,8,4,21,46,12,56,7.75,20000,155000
2015,9,11,21,6,12,47,7.666666667,20000,153333.3333
2015,6,7,22,43,13,7,7.666666667,20000,153333.3333
2015,5,29,22,50,13,16,7.666666667,20000,153333.3333
2009,4,25,25,52,13,56,7.666666667,20000,153333.3333
2009,1,22,29,0,14,24,7.666666667,20000,153333.3333
2010,12,18,29,5,14,26,7.583333333,20000,151666.6667
2015,6,6,22,50,13,10,7.583333333,20000,151666.6667
2012,11,24,21,30,12,40,7.5,20000,150000
2012,2,16,26,9,13,56,7.5,20000,150000
2013,6,8,26,33,14,19,7.5,20000,150000
2013,2,10,29,49,14,46,7.5,20000,150000
2012,8,12,26,40,14,32,7.5,20000,150000
2013,6,3,26,28,14,18,7.5,20000,150000
2012,2,14,26,56,14,29,7.5,20000,150000
2012,12,17,24,20,13,41,7.5,20000,150000
2011,5,18,25,10,13,43,7.5,20000,150000
2011,5,19,24,58,13,43,7.5,20000,150000
2011,5,17,25,34,13,48,7.5,20000,150000
2015,8,2,22,14,12,57,7.5,20000,150000
2009,12,21,26,8,14,0,7.5,20000,150000
2009,5,21,25,53,13,56,7.5,20000,150000
2009,7,8,26,0,13,58,7.5,20000,150000
2009,7,31,26,18,14,16,7.5,20000,150000
2009,7,19,25,52,13,56,7.5,20000,150000
2009,5,26,25,36,13,52,7.5,20000,150000
2009,8,6,26,2,13,59,7.5,20000,150000
2009,8,12,25,25,13,45,7.5,20000,150000
2009,1,31,29,33,14,50,7.5,20000,150000
2009,4,30,25,38,13,59,7.5,20000,150000
2009,6,16,22,3,12,56,7.5,20000,150000
2011,9,28,23,28,13,15,7.5,20000,150000
2009,1,7,25,45,13,53,7.5,20000,150000
2015,8,2,22,14,12,57,7.5,20000,150000
2015,9,29,21,47,12,51,7.5,20000,150000
2014,3,31,22,3,12,48,7.333333333,20000,146666.6667
2015,5,31,22,40,13,6,7.333333333,20000,146666.6667
2015,8,19,20,51,12,36,7.333333333,20000,146666.6667
2015,5,30,22,48,13,9,7.333333333,20000,146666.6667
2015,9,2,21,34,12,46,7.333333333,20000,146666.6667
2011,9,24,22,59,13,24,7.333333333,20000,146666.6667
2015,8,18,21,1,12,42,7.333333333,20000,146666.6667
2015,9,27,21,52,12,47,7.333333333,20000,146666.6667
2015,8,9,21,0,12,41,7.25,20000,145000
2015,9,3,21,23,12,44,7.25,20000,145000
2011,6,21,23,28,13,17,7.166666667,20000,143333.3333
2009,6,22,21,57,12,51,7.166666667,20000,143333.3333
2015,9,10,21,15,12,45,7.166666667,20000,143333.3333
2015,6,5,22,58,13,13,7.166666667,20000,143333.3333
2015,9,20,21,9,12,43,7.166666667,20000,143333.3333
2009,12,22,26,3,13,57,7.166666667,20000,143333.3333
2009,12,15,29,41,14,53,7.166666667,20000,143333.3333
2009,1,11,25,39,13,49,7.166666667,20000,143333.3333
2009,1,5,25,51,13,55,7.166666667,20000,143333.3333
2015,7,16,20,49,12,33,7.083333333,20000,141666.6667
2015,6,29,20,56,12,44,7.083333333,20000,141666.6667
2010,8,25,22,57,13,13,7,20000,140000
2012,6,4,26,42,11,23,7,20000,140000
2012,11,23,21,27,12,41,7,20000,140000
2013,3,17,29,34,14,45,7,20000,140000
2013,5,2,27,41,14,53,7,20000,140000
2013,4,23,28,11,14,31,7,20000,140000
2013,5,22,29,35,14,43,7,20000,140000
2012,2,4,26,4,13,59,7,20000,140000
2012,12,22,24,18,13,44,7,20000,140000
2013,2,9,29,50,14,46,7,20000,140000
2013,2,8,29,50,14,45,7,20000,140000
2013,2,27,29,2,14,26,7,20000,140000
2012,4,13,25,56,13,52,7,20000,140000
2013,2,2,28,12,14,30,7,20000,140000
2012,7,1,29,1,14,26,7,20000,140000
2012,8,9,26,57,14,30,7,20000,140000
2013,5,23,29,36,14,45,7,20000,140000
2012,4,20,25,49,13,51,7,20000,140000
2013,2,19,29,31,14,43,7,20000,140000
2012,11,7,24,22,13,38,7,20000,140000
2012,7,8,29,52,14,43,7,20000,140000
2013,2,28,29,5,14,27,7,20000,140000
2012,5,21,23,8,13,22,7,20000,140000
2013,4,16,29,33,14,48,7,20000,140000
2013,5,11,28,4,14,36,7,20000,140000
2013,4,15,29,3,14,27,7,20000,140000
2013,6,23,25,52,13,56,7,20000,140000
2013,4,14,29,35,14,41,7,20000,140000
2011,1,26,26,55,14,29,7,20000,140000
2011,6,2,24,39,13,46,7,20000,140000
2011,7,25,21,5,12,46,7,20000,140000
2011,6,3,24,39,13,46,7,20000,140000
2009,1,14,25,40,13,52,7,20000,140000
2011,11,20,26,28,14,20,7,20000,140000
2011,8,18,23,4,13,20,7,20000,140000
2013,3,15,23,46,13,20,7,20000,140000
2015,8,9,20,55,12,39,7,20000,140000
2015,7,8,21,43,12,54,7,20000,140000
2015,9,18,21,7,12,43,7,20000,140000
2009,12,16,29,37,14,53,7,20000,140000
2009,11,26,26,39,14,28,7,20000,140000
2011,9,4,24,32,13,42,7,20000,140000
2015,9,12,20,59,12,45,6.916666667,20000,138333.3333
2015,7,9,21,38,12,53,6.916666667,20000,138333.3333
2015,9,19,21,12,12,47,6.916666667,20000,138333.3333
2015,6,30,20,49,12,32,6.833333333,20000,136666.6667
2009,5,29,26,39,14,30,6.833333333,20000,136666.6667
2013,3,1,22,49,13,23,6.833333333,20000,136666.6667
2012,2,6,24,14,13,43,6.75,20000,135000
2013,8,15,23,52,13,30,6.75,20000,135000
2013,8,13,24,21,13,37,6.75,20000,135000
2012,2,5,26,3,13,59,6.666666667,20000,133333.3333
2015,9,21,20,50,12,33,6.666666667,20000,133333.3333
2012,3,18,24,7,13,31,6.666666667,20000,133333.3333
2015,6,15,23,35,13,17,6.666666667,20000,133333.3333
2012,5,7,22,50,13,7,6.633333333,20000,132666.6667
2013,8,11,23,8,13,24,6.583333333,20000,131666.6667
2012,1,23,25,32,13,43,6.5,20000,130000
2013,3,8,29,30,14,45,6.5,20000,130000
2013,3,16,29,34,14,45,6.5,20000,130000
2013,3,18,29,35,14,45,6.5,20000,130000
2013,4,24,28,9,14,32,6.5,20000,130000
2012,1,28,26,0,14,2,6.5,20000,130000
2013,6,10,26,22,14,7,6.5,20000,130000
2013,2,1,28,13,14,30,6.5,20000,130000
2013,5,6,27,57,14,41,6.5,20000,130000
2013,5,16,29,49,14,46,6.5,20000,130000
2013,3,11,29,25,14,39,6.5,20000,130000
2012,7,6,29,50,14,44,6.5,20000,130000
2012,7,26,26,28,14,21,6.5,20000,130000
2013,5,3,28,5,14,36,6.5,20000,130000
2013,6,11,26,21,14,6,6.5,20000,130000
2013,5,24,29,47,14,47,6.5,20000,130000
2013,3,1,29,6,14,29,6.5,20000,130000
2013,6,18,28,6,14,35,6.5,20000,130000
2012,1,13,26,51,14,28,6.5,20000,130000
2012,12,27,24,3,13,36,6.5,20000,130000
2012,12,28,24,8,13,37,6.5,20000,130000
2013,5,24,23,9,13,22,6.5,20000,130000
2011,9,4,22,7,12,51,6.5,20000,130000
2013,8,16,24,0,13,33,6.5,20000,130000
2011,4,21,26,47,14,26,6.5,20000,130000
2011,11,8,28,18,14,27,6.5,20000,130000
2015,8,17,20,53,12,39,6.5,20000,130000
2015,7,17,20,45,12,31,6.5,20000,130000
2011,2,13,24,50,13,44,6.5,20000,130000
2011,6,11,25,50,13,53,6.5,20000,130000
2013,8,17,23,29,13,24,6.416666667,20000,128333.3333
2010,1,20,25,56,14,2,6.4,20000,128000
2015,7,15,21,1,12,44,6.333333333,20000,126666.6667
2010,4,30,22,48,13,18,6.333333333,20000,126666.6667
2012,3,22,23,46,13,13,6.333333333,20000,126666.6667
2013,8,18,23,18,13,24,6.25,20000,125000
2013,8,19,23,10,13,26,6.25,20000,125000
2011,8,21,23,38,13,15,6.25,20000,125000
2012,1,31,24,23,13,40,6.166666667,20000,123333.3333
2015,8,16,21,44,12,21,6.166666667,20000,123333.3333
2009,4,12,29,40,14,52,6.166666667,20000,123333.3333
2012,3,23,24,1,13,18,6.15,20000,123000
2011,12,26,22,57,13,13,6.083333333,20000,121666.6667
2013,8,14,24,0,13,33,6.083333333,20000,121666.6667
2012,4,19,23,53,13,19,6,20000,120000
2013,4,25,28,5,14,35,6,20000,120000
2013,4,22,28,10,14,33,6,20000,120000
2012,7,30,28,20,14,27,6,20000,120000
2012,6,30,29,5,14,27,6,20000,120000
2013,2,20,29,0,14,26,6,20000,120000
2013,1,30,26,21,14,16,6,20000,120000
2012,4,30,26,33,14,27,6,20000,120000
2013,6,21,26,2,14,5,6,20000,120000
2013,7,21,23,0,13,8,6,20000,120000
2012,5,16,21,55,12,45,6,20000,120000
2011,8,17,23,3,13,20,6,20000,120000
2012,12,29,23,46,13,22,6,20000,120000
2011,8,9,22,23,12,54,6,20000,120000
2015,6,27,20,39,12,33,6,20000,120000
2011,1,18,24,11,13,26,6,20000,120000
2009,4,18,23,2,13,25,6,20000,120000
2009,2,11,26,10,14,9,6,20000,120000
2009,3,15,22,50,13,5,6,20000,120000
2009,2,22,25,56,14,5,6,20000,120000
2009,3,18,22,54,13,7,6,20000,120000
2010,4,23,22,36,13,10,5.933333333,20000,118666.6667
2012,2,1,24,17,13,35,5.916666667,20000,118333.3333
2015,7,14,20,54,12,43,5.833333333,20000,116666.6667
2015,6,28,21,1,12,45,5.833333333,20000,116666.6667
2013,5,23,22,32,13,1,5.75,20000,115000
2015,6,27,20,56,12,40,5.75,20000,115000
2013,4,22,21,2,12,43,5.666666667,20000,113333.3333
2013,8,20,22,47,13,11,5.666666667,20000,113333.3333
2010,8,24,26,1,13,58,5.666666667,20000,113333.3333
2010,2,2,25,17,13,47,5.666666667,20000,113333.3333
2011,12,17,26,50,14,27,5.5,20000,110000
2011,9,14,25,59,13,56,5.5,20000,110000
2015,7,6,22,4,12,56,5.5,20000,110000
2011,11,16,24,29,13,45,5.5,20000,110000
2011,9,5,24,31,13,44,5.5,20000,110000
2013,8,12,23,54,13,21,5.416666667,20000,108333.3333
2015,8,1,22,44,13,24,5.333333333,20000,106666.6667
2015,8,1,22,44,13,24,5.333333333,20000,106666.6667
2012,3,21,23,56,13,15,5.083333333,20000,101666.6667
2011,4,22,26,8,13,56,5,20000,100000
2011,3,2,23,25,13,20,5,20000,100000
2009,7,19,23,34,13,16,5,20000,100000
2013,1,16,23,1,13,28,5,20000,100000
2011,8,12,22,51,13,20,5,20000,100000
2011,4,7,22,29,12,53,5,20000,100000
2010,4,28,22,40,13,12,5,20000,100000
2012,3,14,23,57,13,27,5,20000,100000
2010,6,10,26,52,14,30,4.633333333,20000,92666.66667
2015,8,8,20,45,12,30,4.5,20000,90000
2010,6,3,23,5,13,8,4.333333333,20000,86666.66667
2012,1,22,25,22,13,41,4.25,20000,85000
2011,9,17,22,55,13,24,4,20000,80000
2013,2,5,21,52,12,45,2.833333333,20000,56666.66667
2014,3,16,23,14,13,25,2.583333333,20000,51666.66667
2012,7,4,28,0,14,39,1.75,20000,35000
2009,1,8,25,47,13,54,0.75,20000,15000
2009,12,6,21,34,12,48,5.5,19992,109956
2011,9,20,23,27,13,17,4.916666667,19992,98294
2015,9,22,22,37,13,8,4.083333333,19992,81634
2011,4,20,22,47,13,22,3.9,19992,77968.8
2011,2,15,21,7,12,47,3.5,19992,69972
2012,11,9,24,16,13,38,3.416666667,19992,68306
2011,2,12,21,24,12,45,3.166666667,19992,63308
2012,4,4,24,8,13,26,2.766666667,19992,55311.2
2013,1,11,24,7,13,22,6.166666667,19968,123136
2013,5,25,20,23,12,8,2.666666667,19968,53248
2014,3,6,22,7,12,48,7,19936,139552
2014,6,12,22,54,13,25,7,19936,139552
2014,2,4,22,39,13,1,6,19936,119616
2013,8,24,24,10,13,33,5,19936,99680
2013,11,16,23,28,13,15,5,19936,99680
2014,4,7,24,12,13,39,5.333333333,19920,106240
2009,3,10,29,30,15,2,9,19908,179172
2009,3,9,29,34,14,44,9,19908,179172
2015,4,20,26,12,13,58,7.25,19900,144275
2013,12,23,26,3,14,1,7,19900,139300
2014,11,10,28,10,14,32,6.5,19900,129350
2010,2,4,24,38,13,28,6.216666667,19900,123711.6667
2012,11,10,23,26,13,21,5.033333333,19900,100163.3333
2010,2,9,25,34,13,49,3.5,19900,69650
2009,9,29,19,33,11,45,19.58333333,19888,389473.3333
2009,3,31,22,46,13,8,3.5,19880,69580
2013,1,1,22,54,13,16,7,19860,139020
2010,12,10,21,45,12,45,7.166666667,19840,142186.6667
2011,3,11,22,42,13,10,3.833333333,19840,76053.33333
2014,6,17,19,55,11,58,8,19838,158704
2012,11,11,22,46,13,7,7,19800,138600
2012,11,14,22,47,13,8,7,19800,138600
2012,11,12,23,0,13,9,7,19800,138600
2010,2,22,27,50,14,48,7,19800,138600
2012,11,13,22,44,13,21,6.833333333,19800,135300
2012,11,6,24,19,13,36,6.75,19800,133650
2012,11,5,24,23,13,39,6.5,19800,128700
2014,5,17,23,10,13,23,6.166666667,19800,122100
2012,11,15,23,53,13,18,6,19800,118800
2014,1,13,25,10,13,42,5.833333333,19800,115500
2012,8,6,24,48,13,46,5.5,19800,108900
2010,12,31,22,51,13,13,5.5,19800,108900
2014,2,25,22,39,13,2,5.333333333,19800,105600
2014,3,13,22,21,12,53,5.083333333,19800,100650
2010,12,20,23,33,13,18,5,19800,99000
2012,11,16,24,2,13,20,2.383333333,19800,47190
2013,9,23,22,31,13,5,1.166666667,19800,23100
2012,4,19,22,34,12,53,6.5,19770,128505
2011,9,13,21,52,12,46,6,19760,118560
2011,9,10,23,25,13,20,6,19760,118560
2011,9,6,23,10,13,20,5.666666667,19760,111973.3333
2011,9,14,22,56,13,18,5.5,19760,108680
2011,8,7,23,40,13,14,5,19760,98800
2010,3,4,24,23,13,39,7,19754,138278
2010,3,5,24,32,13,44,6.783333333,19754,133997.9667
2010,3,2,24,42,13,46,6,19754,118524
2010,3,3,24,30,13,45,6,19754,118524
2009,3,3,21,37,12,52,8,19750,158000
2012,4,13,22,57,13,20,6,19750,118500
2014,9,1,22,52,13,19,10,19720,197200
2011,5,26,23,27,13,20,6.083333333,19720,119963.3333
2009,2,9,24,13,13,27,8.333333333,19718,164316.6667
