DAY,MONTH,YEAR,DATE,LatDeg,LatMin,LongDeg,LongMin,DURATIONS(HOURS),TIME_START,TIME_END
15,7,2017,15-Jul-17,26,21,13,45,5,15-Jul-17,15-Jul-17
15,7,2017,15-Jul-17,26,31,13,55,4.333333333,15-Jul-17,15-Jul-17
15,7,2017,15-Jul-17,26,31,13,55,4.5,15-Jul-17,15-Jul-17
15,7,2017,15-Jul-17,26,31,13,55,4.333333333,15-Jul-17,15-Jul-17
15,7,2017,15-Jul-17,26,31,13,55,4.916666667,15-Jul-17,15-Jul-17
15,7,2017,15-Jul-17,26,20,13,44,4.916666667,15-Jul-17,15-Jul-17
15,7,2017,15-Jul-17,26,20,13,44,4.5,15-Jul-17,15-Jul-17
15,7,2017,15-Jul-17,26,20,13,44,5.083333333,15-Jul-17,15-Jul-17
15,7,2017,15-Jul-17,26,20,13,44,4.75,15-Jul-17,15-Jul-17
15,7,2017,15-Jul-17,26,32,13,57,4.583333333,15-Jul-17,15-Jul-17
15,7,2017,15-Jul-17,26,32,13,57,5,15-Jul-17,15-Jul-17
15,7,2017,15-Jul-17,26,32,13,57,5.25,15-Jul-17,15-Jul-17
15,7,2017,15-Jul-17,26,32,13,57,4.75,15-Jul-17,15-Jul-17
14,7,2017,14-Jul-17,26,21,13,45,4.416666667,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,21,13,45,4.5,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,21,13,45,4.833333333,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,33,13,57,4.25,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,33,13,57,4.916666667,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,33,13,57,4.416666667,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,33,13,57,4.25,14-Jul-17,15-Jul-17
14,7,2017,14-Jul-17,26,21,13,45,5.5,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,23,13,46,4.75,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,23,13,46,4.666666667,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,23,13,46,4.75,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,23,13,46,4.75,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,34,13,59,4.833333333,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,34,13,59,4,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,34,13,59,4.5,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,34,13,59,4.333333333,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,33,13,55,3.916666667,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,33,13,55,4.166666667,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,33,13,55,3,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,33,13,55,4.25,14-Jul-17,14-Jul-17
14,7,2017,14-Jul-17,26,33,13,55,3.666666667,14-Jul-17,14-Jul-17
13,7,2017,13-Jul-17,26,0,13,46,3.833333333,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,26,21,13,42,5,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,26,0,13,46,3.916666667,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,26,0,13,46,5.5,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,26,0,13,46,4.75,13-Jul-17,14-Jul-17
13,7,2017,13-Jul-17,26,21,13,42,5,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,26,21,13,42,4.833333333,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,26,21,13,42,4.166666667,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,26,19,13,43,5,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,26,19,13,43,4,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,26,19,13,43,4.666666667,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,26,19,13,43,4.5,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,25,20,13,38,4.916666667,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,25,20,13,38,4.833333333,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,25,20,13,38,5,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,25,20,13,38,4.333333333,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,26,24,13,45,4,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,26,24,13,45,3.833333333,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,26,24,13,45,3.416666667,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,26,24,13,45,4,13-Jul-17,13-Jul-17
13,7,2017,13-Jul-17,26,24,13,45,4.083333333,13-Jul-17,13-Jul-17
12,7,2017,12-Jul-17,25,5,13,40,4.25,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,25,5,13,40,3.416666667,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,25,5,13,40,6,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,26,20,13,41,4.083333333,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,26,20,13,41,4.5,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,26,20,13,41,3.833333333,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,26,20,13,41,4.166666667,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,25,18,13,37,3.666666667,11-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,25,18,13,37,4.583333333,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,25,18,13,37,4.666666667,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,25,18,13,37,5.5,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,25,22,13,38,5,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,25,22,13,38,5.25,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,25,22,13,38,4.916666667,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,25,22,13,38,4.916666667,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,26,22,13,43,3.5,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,26,22,13,43,3.083333333,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,26,22,13,43,4.5,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,26,22,13,43,3.75,12-Jul-17,12-Jul-17
12,7,2017,12-Jul-17,26,22,13,43,3.666666667,12-Jul-17,12-Jul-17
11,7,2017,11-Jul-17,25,33,13,37,4.833333333,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,33,13,37,4.916666667,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,33,13,37,3,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,33,13,37,4.833333333,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,18,13,37,5.166666667,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,18,13,37,3.833333333,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,18,13,37,5,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,18,13,37,4.333333333,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,22,13,37,5,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,22,13,37,4.833333333,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,22,13,37,5,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,22,13,37,4.916666667,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,36,13,37,3.833333333,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,36,13,37,3.333333333,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,36,13,37,4.083333333,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,36,13,37,3.916666667,11-Jul-17,11-Jul-17
11,7,2017,11-Jul-17,25,36,13,37,3.75,11-Jul-17,11-Jul-17
10,7,2017,10-Jul-17,24,7,13,21,5.5,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,26,21,13,42,4.583333333,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,26,21,13,42,4.666666667,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,26,21,13,42,4.583333333,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,26,21,13,42,5.416666667,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,26,41,13,47,5.25,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,26,41,13,47,8.75,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,26,41,13,47,4.166666667,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,26,41,13,47,3.583333333,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,25,17,13,36,4,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,25,17,13,36,4.5,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,25,17,13,36,5.083333333,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,25,17,13,36,5,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,25,15,13,36,4.916666667,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,25,15,13,36,4.666666667,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,25,15,13,36,5,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,25,15,13,36,3.083333333,10-Jul-17,10-Jul-17
10,7,2017,10-Jul-17,25,15,13,36,4.916666667,10-Jul-17,10-Jul-17
9,7,2017,09-Jul-17,25,45,13,38,6.066666667,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,25,45,13,38,4.083333333,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,9,13,42,4.166666667,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,9,13,42,5.083333333,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,9,13,42,8.416666667,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,9,13,42,4.083333333,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,25,12,12,38,4.5,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,25,12,12,38,5,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,25,12,12,38,4.833333333,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,25,12,12,38,5,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,28,13,43,5,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,28,13,43,5.166666667,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,28,13,43,4.416666667,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,28,13,43,4.5,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,40,13,49,4.5,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,40,13,49,4,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,40,13,49,4.583333333,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,40,13,49,4.083333333,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,31,13,42,3.25,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,31,13,42,3.916666667,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,31,13,42,3.666666667,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,31,13,42,4.166666667,09-Jul-17,09-Jul-17
9,7,2017,09-Jul-17,26,31,13,42,4.25,09-Jul-17,09-Jul-17
8,7,2017,08-Jul-17,25,1,13,39,3.75,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,25,1,13,39,6.5,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,25,1,13,39,4.5,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,25,41,13,38,4.333333333,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,25,41,13,38,4.666666667,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,25,1,13,39,5.583333333,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,25,41,13,38,4.416666667,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,25,41,13,38,4,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,26,27,13,42,4.75,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,26,27,13,42,4.083333333,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,26,27,13,42,5.25,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,26,27,13,42,4,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,26,40,13,47,4.416666667,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,26,40,13,47,3.166666667,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,26,40,13,47,4.5,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,26,40,13,47,4.416666667,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,26,41,13,46,4,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,26,41,13,46,4.916666667,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,26,41,13,46,5.166666667,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,26,41,13,46,5,08-Jul-17,08-Jul-17
8,7,2017,08-Jul-17,26,41,13,46,3,08-Jul-17,08-Jul-17
7,7,2017,07-Jul-17,26,21,13,42,6.5,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,21,13,42,6.083333333,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,21,13,42,5.083333333,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,15,13,41,5,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,36,13,45,5.583333333,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,36,13,45,5.416666667,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,36,13,45,4.416666667,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,36,13,45,4.5,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,15,13,41,5,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,15,13,41,2.833333333,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,15,13,41,3.5,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,27,13,42,5.75,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,27,13,42,3.083333333,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,27,13,42,4.916666667,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,27,13,42,4.916666667,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,25,13,58,4.333333333,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,25,13,58,4,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,25,13,58,4.583333333,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,25,13,58,5.166666667,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,41,13,47,4,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,24,13,41,3.5,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,41,13,47,3.75,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,24,13,41,3.166666667,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,24,13,41,4,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,41,13,47,3.75,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,24,13,41,4.25,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,41,13,47,3.416666667,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,41,13,47,3.75,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,26,24,13,41,3.833333333,07-Jul-17,07-Jul-17
6,7,2017,06-Jul-17,24,9,13,13,4.583333333,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,24,9,13,13,4.5,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,24,9,13,13,6.25,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,32,13,42,5.583333333,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,32,13,42,3.833333333,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,32,13,42,3.583333333,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,32,13,42,5.833333333,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,28,13,47,4.75,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,28,13,47,4.666666667,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,28,13,47,4.75,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,28,13,47,4.5,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,35,13,41,3.666666667,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,35,13,41,6.416666667,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,35,13,41,5,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,35,13,41,5,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,16,13,45,5.666666667,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,16,13,45,2.75,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,16,13,45,2.333333333,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,16,13,45,4.583333333,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,16,13,45,5.083333333,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,29,13,58,4.333333333,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,35,13,41,3,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,29,13,58,3.583333333,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,29,13,58,3.416666667,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,29,13,58,3.916666667,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,26,29,13,58,3.666666667,06-Jul-17,06-Jul-17
5,7,2017,05-Jul-17,26,25,13,58,5.916666667,04-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,25,13,58,1.333333333,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,25,13,58,4,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,33,13,43,3.833333333,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,33,13,43,4,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,32,13,43,4.666666667,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,32,13,43,4.666666667,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,32,13,43,5,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,33,13,43,5,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,32,13,43,5,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,33,13,43,4.5,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,16,13,47,5.083333333,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,16,13,47,3.333333333,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,16,13,47,6,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,16,13,47,6.416666667,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,20,13,50,1.583333333,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,20,13,50,3.833333333,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,20,13,50,3.75,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,20,13,50,3.833333333,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,26,20,13,50,4.083333333,05-Jul-17,05-Jul-17
4,7,2017,04-Jul-17,26,18,13,45,5.666666667,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,28,13,45,4.416666667,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,28,13,45,3.25,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,18,13,45,5.416666667,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,18,13,45,4.25,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,18,13,45,7.833333333,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,29,13,54,4.583333333,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,15,13,44,4.5,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,28,13,45,5.5,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,15,13,44,5.916666667,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,28,13,45,2.833333333,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,15,13,44,4.5,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,29,13,54,4.5,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,15,13,44,3.75,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,29,13,54,4.5,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,29,13,54,4.416666667,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,25,13,56,5,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,25,13,56,3.5,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,25,13,56,5,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,25,13,56,3.583333333,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,17,13,44,5.416666667,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,17,13,44,3.833333333,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,17,13,44,3.5,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,17,13,44,5.333333333,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,29,13,58,4.083333333,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,29,13,58,3.75,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,29,13,58,3.833333333,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,29,13,58,4.916666667,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,26,29,13,58,4,04-Jul-17,04-Jul-17
3,7,2017,03-Jul-17,26,15,13,45,8.166666667,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,26,15,13,45,4.583333333,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,26,15,13,45,4,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,26,16,13,45,5.083333333,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,26,16,13,45,5.166666667,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,26,16,13,45,5.166666667,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,25,58,13,42,3.25,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,25,58,13,42,4.25,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,25,58,13,42,4.75,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,25,58,13,42,3.416666667,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,25,58,13,45,5.083333333,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,25,58,13,45,4,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,25,58,13,45,5.4,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,25,58,13,45,3.833333333,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,26,29,14,1,6.25,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,26,29,14,1,4.416666667,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,26,29,14,1,2.583333333,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,26,29,14,1,5.25,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,25,39,13,39,3.5,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,25,39,13,39,4,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,25,39,13,39,4.333333333,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,25,39,13,39,2.75,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,25,39,13,39,4.583333333,03-Jul-17,03-Jul-17
2,7,2017,02-Jul-17,26,10,13,44,4.083333333,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,25,56,13,39,5.416666667,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,25,11,13,39,4.75,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,25,11,13,39,4.583333333,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,25,11,13,39,4.833333333,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,25,11,13,39,8.916666667,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,26,10,13,44,4.5,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,26,10,13,44,5.25,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,25,56,13,39,5.916666667,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,25,56,13,39,4.083333333,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,25,56,13,39,4.083333333,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,26,10,13,44,4.25,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,26,36,14,3,1.416666667,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,26,36,14,3,3.166666667,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,26,36,14,3,2.916666667,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,26,36,14,3,6,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,26,29,14,0,6.083333333,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,26,29,14,0,6.083333333,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,26,29,14,0,4.5,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,26,29,14,0,2.666666667,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,25,14,13,39,3.666666667,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,25,14,13,39,4.083333333,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,25,14,13,39,3.666666667,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,25,14,13,39,3.833333333,02-Jul-17,02-Jul-17
2,7,2017,02-Jul-17,25,14,13,39,3.25,02-Jul-17,02-Jul-17
1,7,2017,01-Jul-17,26,6,13,40,5,01-Jul-17,01-Jul-17
1,7,2017,01-Jul-17,25,59,13,46,5.25,01-Jul-17,01-Jul-17
1,7,2017,01-Jul-17,26,6,13,40,6.416666667,01-Jul-17,01-Jul-17
1,7,2017,01-Jul-17,26,6,13,40,5,01-Jul-17,01-Jul-17
1,7,2017,01-Jul-17,26,6,13,40,5.166666667,01-Jul-17,01-Jul-17
1,7,2017,01-Jul-17,25,59,13,46,6.583333333,01-Jul-17,01-Jul-17
1,7,2017,01-Jul-17,25,59,13,46,4.666666667,01-Jul-17,01-Jul-17
1,7,2017,01-Jul-17,25,59,13,46,4,01-Jul-17,01-Jul-17
1,7,2017,01-Jul-17,26,11,13,45,4.5,01-Jul-17,01-Jul-17
1,7,2017,01-Jul-17,26,11,13,45,4.916666667,01-Jul-17,01-Jul-17
1,7,2017,01-Jul-17,26,11,13,45,5.083333333,01-Jul-17,01-Jul-17
1,7,2017,01-Jul-17,26,11,13,45,5.833333333,01-Jul-17,01-Jul-17
