Year,Month,Day,LAT,LON,DURATION,HOOKS_SET
2003,4,16,23,13,9,21000
2004,1,7,22,12,8.333333333,21000
2004,2,7,22,12,7.666666667,21000
2003,1,3,21,12,9.5,20250
2005,7,17,20,12,7.916666667,21000
2003,12,10,24,13,9,21000
2004,5,6,24,13,7.416666667,21000
2003,6,12,22,13,9,21000
2003,11,5,22,12,9.25,17000
2003,1,5,21,12,9.75,21000
2004,3,8,20,12,4.75,21000
2003,12,1,25,13,9.5,21000
2003,12,2,24,13,8.5,21000
2003,5,15,23,13,9,21000
2004,6,13,23,13,7.166666667,15000
2003,6,9,22,13,7,21000
2004,3,12,21,12,5,21000
2003,1,7,21,12,6.75,21000
2005,9,19,24,13,8.5,22000
2005,9,16,24,13,8,21000
2003,5,5,23,13,9,21000
2004,7,3,23,13,7.75,21000
2004,7,1,23,13,8.916666667,21000
2003,6,11,22,13,8,21000
2004,7,23,22,13,8.5,21000
2004,7,13,23,13,7.916666667,21000
2002,8,2,19,11,8,17000
2004,1,5,22,12,8,21000
2003,11,14,22,12,9.75,17000
2003,11,13,22,12,8.75,17000
2003,11,1,22,12,9.5,17000
2003,11,2,22,12,9.75,17000
2003,1,2,21,12,7.166666667,15000
2002,7,24,20,12,8,16500
2003,11,21,25,13,9,17000
2002,11,18,24,13,8.75,20250
2004,5,5,24,13,7.5,21000
2003,7,28,24,13,11.5,11660
2002,10,10,23,13,7.666666667,15000
2003,6,10,22,13,8,21000
2003,7,27,24,13,10.5,11660
2004,1,9,22,12,6.5,21000
2004,2,6,22,12,7.166666667,21000
2002,9,13,22,12,7.5,25000
2003,11,3,22,12,9.75,17000
2003,1,29,20,12,10,21000
2002,11,29,25,13,3.5,7500
2004,1,18,24,13,7,21000
2003,9,28,24,13,7,9500
2005,11,14,26,14,7.333333333,21000
2005,11,15,26,14,8,21000
2002,9,12,22,12,8.5,14000
2003,11,4,22,12,19.23333333,17000
2003,1,16,20,12,10,21000
2003,1,12,20,12,8,21000
2003,1,15,20,12,10,21000
2002,12,11,24,13,7.833333333,21900
2003,12,21,27,14,8,21000
2004,4,13,21,12,12,14000
2004,3,7,20,12,3.75,21000
2004,2,27,24,13,7.25,21000
2004,5,4,24,13,5.833333333,21000
2003,5,16,23,13,9.5,21000
2003,5,14,23,13,9,21000
2004,7,2,23,13,8.916666667,21000
2003,4,21,23,13,9,15750
2003,12,7,22,13,8,21000
2006,3,7,22,12,5,21000
2006,3,12,21,12,8.5,21000
2006,5,5,20,12,6,21000
2006,3,8,20,12,4,21000
2006,3,11,20,12,8.5,21000
2006,3,10,20,12,8.5,21000
2006,3,9,20,12,8.5,21000
2006,4,7,25,13,8,21000
2006,4,6,25,13,6,21000
2004,2,8,22,12,7,21000
2003,1,28,20,12,9,21000
2005,6,13,22,12,8.25,21000
2004,9,4,21,12,8.833333333,20000
2005,4,21,21,12,8,21000
2005,4,22,21,12,8.666666667,21000
2005,6,23,20,12,7,21000
2005,6,24,20,12,6.833333333,21000
2005,6,1,20,12,6.666666667,21000
2005,11,21,25,13,8.666666667,21000
2005,10,28,25,13,8.916666667,21000
2006,2,18,25,13,5.25,21000
2005,8,2,24,13,8.5,22000
2005,8,3,24,13,8,21000
2005,9,17,24,13,8.5,21000
2005,5,24,24,13,5.416666667,21000
2004,4,29,24,13,4,21000
2004,4,19,24,13,21.5,21000
2006,1,28,24,13,8.416666667,21000
2006,1,29,24,13,9.666666667,16000
2005,8,23,24,13,5,18000
2005,1,25,24,13,7.5,20000
2004,4,30,24,13,5,11000
2005,7,3,23,13,7.75,21000
2004,6,26,23,13,5.75,21000
2005,4,15,23,13,7.25,21000
2004,10,23,23,13,2,18500
2006,1,24,23,13,7.083333333,16000
2004,7,19,22,13,8.333333333,21000
2005,10,17,22,13,7.583333333,21000
2005,1,6,28,14,6.733333333,22000
2004,2,2,22,12,6.5,21000
2003,2,5,20,12,4.5,13000
2003,9,26,24,13,9.5,17500
2003,8,1,24,13,11,16000
2004,6,25,23,13,3.75,21000
2003,5,12,22,13,9,21000
2004,7,14,22,13,7.416666667,21000
2004,7,20,22,13,9,21000
2005,7,2,23,13,7.5,21000
2003,5,13,23,13,9,21000
2004,1,8,22,12,8.5,21000
2006,5,9,21,12,7,21000
2006,5,7,20,12,7,21000
2003,1,27,20,12,9,20000
2003,11,29,25,13,9,21000
2002,12,10,24,13,9,21700
2003,12,4,24,13,8.5,21000
2003,9,25,24,13,9.5,16500
2005,12,7,24,13,5.5,12000
2005,7,1,23,13,6.916666667,21000
2002,7,12,23,13,8,17000
2003,8,18,23,13,10,18000
2002,7,15,22,13,8,17000
2003,10,23,26,14,9.5,17000
2005,6,14,22,12,7.666666667,21000
2004,2,5,22,12,4.583333333,21000
2005,5,6,22,12,8,21000
2004,2,10,22,12,7.083333333,21000
2003,11,12,22,12,9.75,17000
2005,4,20,21,12,8.5,21000
2003,1,25,21,12,9,20000
2005,4,23,21,12,6.5,15000
2005,6,22,20,12,7.333333333,21000
2005,6,2,20,12,8,21000
2005,6,3,20,12,7.833333333,21000
2005,5,17,20,12,7.666666667,21000
2005,5,19,20,12,6.666666667,21000
2005,5,16,20,12,8.5,21000
2005,10,12,20,12,5.666666667,21000
2005,6,19,19,12,4.333333333,21000
2005,6,20,19,12,7,21000
2004,5,18,19,12,7.916666667,21000
2005,10,27,25,13,7,21000
2005,11,23,25,13,7.75,21000
2005,11,22,25,13,8.25,21000
2006,1,6,25,13,21.83333333,21000
2003,1,16,24,13,7.5,21000
2005,3,16,24,13,9,21000
2005,2,22,24,13,10,21000
2005,3,4,24,13,9,21000
2005,3,5,24,13,8.5,21000
2005,3,6,24,13,8.083333333,21000
2005,3,7,24,13,8.666666667,21000
2005,3,17,24,13,8.5,21000
2005,3,18,24,13,8.5,21000
2005,3,8,24,13,6.916666667,21000
2005,5,23,24,13,7.75,21000
2005,5,25,24,13,7,21000
2004,4,21,24,13,21.75,21000
2005,12,1,24,13,7.166666667,21000
2005,11,25,24,13,7.5,21000
2005,11,24,24,13,7,21000
2005,10,30,24,13,8.416666667,21000
2005,10,29,24,13,7.75,21000
2005,11,20,24,13,7.25,21000
2005,12,15,24,13,7,21000
2005,12,13,24,13,7,21000
2005,12,6,24,13,5,21000
2002,12,9,24,13,10,18000
2005,12,12,24,13,6.5,12000
2005,9,28,23,13,7.166666667,21000
2002,11,19,23,13,8.75,20250
2004,6,11,23,13,8.333333333,21000
2005,3,21,23,13,5,21000
2005,4,30,23,13,8.166666667,21000
2005,4,14,23,13,7.333333333,21000
2005,10,19,23,13,7.666666667,21000
2002,7,20,23,13,20,17000
2003,5,8,22,13,9.5,21000
2006,1,25,22,13,8.666666667,21000
2002,10,30,22,13,8,27000
2003,2,22,29,14,11,21000
2005,1,5,28,14,8.75,22000
2005,11,13,26,14,7.75,21000
2005,11,12,26,14,7.75,21000
2005,11,11,26,14,8.083333333,21000
2003,10,25,26,14,9.5,19000
2004,4,18,23,13,16.25,18000
2003,11,6,22,12,8.75,18000
2004,3,10,21,12,6.75,21000
2002,9,15,21,12,7.75,15000
2003,10,24,26,13,10,17000
2003,3,27,24,13,11,21000
2003,3,24,24,13,12,21000
2003,3,25,24,13,11,21000
2004,1,28,24,13,6.5,21000
2004,2,28,24,13,7,21000
2004,2,25,23,13,8,21000
2002,11,27,23,13,9.5,19500
2003,10,3,25,14,2.5,18000
2003,10,4,25,14,11,18000
2006,3,26,22,12,9,21000
2006,3,22,22,12,8,21000
2006,3,21,22,12,9,21000
2006,3,20,22,12,8,21000
2006,3,28,22,12,8,21000
2006,3,29,22,12,9,21000
2006,4,29,21,12,7.5,21000
2006,3,30,21,12,8,21000
2006,4,25,21,12,8,21000
2006,4,24,21,12,5,21000
2006,4,23,21,12,7,21000
2006,4,20,21,12,7,21000
2006,4,19,21,12,10.5,21000
2006,4,28,21,12,6.5,21000
2006,3,31,21,12,6,21000
2006,4,18,21,12,8.5,21000
2006,5,10,21,12,7,21000
2006,4,26,21,12,6.5,21000
2006,4,27,21,12,7.5,21000
2004,4,6,20,12,22.5,21000
2006,5,6,20,12,7.5,21000
2006,2,27,25,13,9.5,21000
2004,1,15,24,13,14.45,21000
2005,2,21,24,13,9,21000
2004,4,20,24,13,21.91666667,21000
2006,2,26,24,13,6.5,21000
2006,2,17,24,13,7.75,21000
2006,2,28,24,13,5.5,21000
2002,12,1,24,13,7,18000
2003,4,20,23,13,8,21000
2003,5,17,23,13,7,21000
2004,6,10,23,13,8,21000
2004,1,21,23,13,7.25,21000
2006,3,19,23,13,8,21000
2006,4,15,23,13,8,21000
2006,4,16,23,13,8.5,21000
2006,3,25,22,13,8,21000
2006,3,18,22,13,8,21000
2006,3,17,22,13,8,21000
2006,4,14,22,13,9.5,21000
2006,4,13,22,13,8,21000
2006,3,16,22,13,8,21000
2006,4,5,26,14,9,21000
2006,2,21,26,14,6.5,21000
2006,2,20,26,14,6.75,21000
2006,2,19,26,14,7.25,21000
2003,11,22,26,14,9.5,17000
2003,10,22,26,14,9,17000
2004,5,17,19,11,7.333333333,21000
2004,9,3,22,12,8.583333333,20000
2004,8,19,22,12,8.5,20000
2005,8,11,22,12,10,20000
2005,7,5,22,12,4.666666667,21000
2004,2,9,22,12,8.166666667,21000
2005,6,11,22,12,7.666666667,21000
2005,6,12,22,12,8.083333333,21000
2005,5,7,22,12,8,21000
2005,5,8,22,12,8,21000
2005,5,9,22,12,8.166666667,21000
2005,5,11,22,12,8,21000
2004,9,2,21,12,7.333333333,20000
2005,6,10,21,12,7,21000
2005,5,5,21,12,6.333333333,21000
2004,3,9,21,12,4.5,21000
2005,7,21,21,12,6.5,18000
2005,6,21,20,12,6.333333333,21000
2005,6,25,20,12,6.5,21000
2005,6,5,20,12,6.416666667,21000
2005,6,4,20,12,7.166666667,21000
2005,5,18,20,12,8.333333333,21000
2005,5,15,20,12,5,21000
2004,5,13,20,12,7.5,21000
2006,5,8,20,12,3,21000
2003,11,30,26,13,9,21000
2006,2,8,25,13,7.916666667,21000
2006,2,5,25,13,8.166666667,21000
2006,2,7,25,13,6.666666667,21000
2006,2,4,25,13,4.75,5000
2005,8,1,24,13,9.5,22000
2004,12,24,24,13,6.283333333,24000
2004,12,25,24,13,9.5,24000
2005,1,14,24,13,10,21000
2005,2,25,24,13,8.166666667,21000
2005,2,26,24,13,7.166666667,21000
2005,2,27,24,13,6.333333333,16000
2005,3,9,24,13,8.5,21000
2005,4,26,24,13,8.666666667,21000
2005,4,29,24,13,8.5,21000
2005,4,28,24,13,8.5,21000
2004,4,27,24,13,6,21000
2005,12,2,24,13,8.416666667,21000
2005,11,2,24,13,8,21000
2005,11,1,24,13,7.5,21000
2005,10,31,24,13,5.583333333,21000
2005,12,3,24,13,8.166666667,21000
2005,12,14,24,13,7,21000
2006,1,5,24,13,7.583333333,21000
2006,2,16,24,13,6.833333333,21000
2006,2,15,24,13,8.333333333,21000
2006,1,27,24,13,4.833333333,15000
2005,12,29,24,13,3.833333333,10500
2005,8,22,23,13,8.5,22000
2003,5,26,23,13,8,21000
2004,6,9,23,13,7.833333333,21000
2005,2,16,23,13,9,21000
2005,2,17,23,13,7,21000
2005,2,23,23,13,8.5,21000
2005,3,19,23,13,5.666666667,21000
2005,3,20,23,13,8.75,21000
2005,3,22,23,13,6.666666667,21000
2005,2,18,23,13,4.666666667,21000
2005,4,13,23,13,7.583333333,21000
2004,11,6,23,13,8,21000
2005,2,1,23,13,7.75,21000
2005,1,31,23,13,10,22000
2004,10,24,23,13,2.25,12000
2004,10,21,23,13,2.5,18000
2005,8,16,23,13,8,15000
2004,8,25,22,13,6.833333333,20000
2005,6,30,22,13,8,21000
2005,7,4,22,13,6.5,21000
2006,1,26,22,13,9,21000
2005,1,4,28,14,9.916666667,22000
2005,3,30,27,14,8.25,21000
2005,3,29,27,14,9,21000
2005,3,31,27,14,9.5,21000
2005,4,1,27,14,7.5,21000
2006,1,7,26,14,5.166666667,21000
2003,3,16,26,14,10,21000
2004,4,28,24,13,7,21000
2005,5,10,22,12,7.583333333,21000
2004,3,11,21,12,7.5,21000
2003,6,18,24,13,1,21000
2004,2,29,24,13,6.5,21000
2002,12,28,24,13,10,20100
2002,12,8,23,13,9.5,21750
2002,12,7,23,13,10,21750
2004,6,8,23,13,4.5,21000
2004,1,25,23,13,8,21000
2004,10,20,23,13,12.41666667,18000
2003,5,18,23,13,7.5,10500
2004,2,15,22,13,5.5,21000
2003,5,9,22,13,8,15750
2003,3,15,26,14,9,21000
2003,10,5,26,14,10,16000
2003,10,13,26,14,5.5,13000
2004,7,4,23,13,6.5,21000
2004,7,5,22,13,9,21000
2004,10,18,22,12,8.5,18000
2004,3,26,20,12,5.5,21000
2003,3,23,24,13,10,21000
2003,12,3,24,13,10,21000
2002,10,15,24,13,9.25,25000
2004,1,23,23,13,8,21000
2004,1,24,23,13,7.5,21000
2003,8,20,23,13,8,16000
2003,8,25,22,13,10,17500
2004,2,16,22,13,7,21000
2002,9,9,22,13,10.75,15000
2002,6,23,22,13,10,15000
2004,5,16,19,11,6.5,21000
2005,7,27,22,12,8,21000
2005,5,12,22,12,6,21000
2005,10,1,22,12,5.166666667,15000
2005,9,29,21,12,5.833333333,21000
2005,4,19,21,12,7.75,21000
2005,10,13,19,12,5.166666667,21000
2006,2,6,25,13,6.583333333,21000
2003,6,22,24,13,8.5,20000
2003,6,20,24,13,9,21000
2005,5,26,24,13,7.666666667,21000
2005,5,27,24,13,7.416666667,21000
2005,5,28,24,13,5.583333333,21000
2004,7,9,23,13,7.5,21000
2005,2,15,23,13,9,21000
2004,10,22,23,13,2,18000
2005,9,26,23,13,7.833333333,21000
2004,8,13,22,13,8.25,21000
2005,6,29,22,13,8.5,21000
2004,7,18,22,13,8.25,21000
2005,10,18,22,13,7,21000
2005,4,3,27,14,6.416666667,21000
2004,11,30,27,14,8.416666667,21000
2004,11,28,27,14,8.5,21000
2006,1,8,26,14,8.25,16000
2004,3,6,22,12,7.166666667,21000
2003,11,11,22,12,8,17000
2003,1,13,20,12,10,21000
2002,12,27,24,13,10,20500
2003,7,18,24,13,3.25,23800
2003,12,9,24,13,5,21000
2004,1,27,24,13,6.75,21000
2003,10,2,24,13,8,15000
2003,4,18,23,13,9,21000
2002,10,25,23,13,8.25,25000
2002,12,23,23,13,9.75,18000
2002,11,11,23,13,9,25000
2002,7,11,23,13,21,17000
2003,9,23,23,13,10,15000
2004,2,18,22,13,6.5,21000
2002,7,13,22,13,8,17000
2003,10,17,26,14,9,10500
2003,6,8,22,13,7.5,21000
2005,7,18,20,12,9,20000
2003,10,26,25,13,10,18000
2003,3,29,24,13,12,21000
2003,7,17,24,13,3.5,23800
2002,11,16,24,13,10,17000
2002,12,25,23,13,11.25,19500
2002,12,24,23,13,10.16666667,19500
2003,5,7,22,13,8,21000
2002,10,19,22,13,10,23000
2003,10,14,26,14,9.5,17500
2003,1,1,22,12,8.333333333,19500
2005,7,16,21,12,6.5,22000
2002,8,30,21,12,3,18000
2005,7,20,21,12,7.75,20000
2004,4,11,20,12,22,21000
2004,4,7,20,12,12,14000
2003,1,26,20,12,7,20000
2003,3,12,26,13,10,21000
2003,6,27,25,13,7.5,21000
2003,10,27,25,13,9.5,17000
2003,3,28,24,13,12,21000
2003,6,29,24,13,1.916666667,21000
2003,7,7,24,13,2.166666667,21000
2003,12,11,24,13,9,21000
2004,1,17,24,13,7.083333333,21000
2004,4,25,24,13,20,20000
2002,11,20,24,13,8.75,18000
2003,7,20,24,13,1.083333333,10650
2003,5,3,23,13,7,21000
2004,7,12,23,13,8.5,21000
2004,7,10,23,13,7.083333333,21000
2004,6,12,23,13,9.666666667,21000
2004,1,22,23,13,7.75,21000
2002,12,6,23,13,9,20000
2002,11,26,23,13,9.5,19500
2002,11,7,23,13,9,25000
2004,12,22,22,13,8.666666667,24000
2004,8,12,22,13,8.75,21000
2003,8,24,22,13,10,18000
2002,9,25,22,13,10.5,11250
2003,10,16,26,14,9,15000
2003,3,17,26,14,7.5,21000
2005,7,24,22,12,8,22000
2005,7,26,22,12,7.75,22000
2004,8,2,22,12,7,21000
2004,8,20,22,12,9.083333333,20000
2004,8,24,22,12,9,20000
2005,6,15,22,12,7.416666667,21000
2005,6,16,22,12,7.333333333,21000
2004,8,22,22,12,6.833333333,15000
2005,1,24,22,12,4.833333333,12000
2005,9,30,21,12,7.5,21000
2005,9,2,21,12,9,18000
2005,1,22,21,12,8,19000
2005,2,4,24,13,10,23000
2004,12,27,24,13,8.316666667,24000
2004,12,26,24,13,6.75,24000
2005,1,15,24,13,10.25,21000
2005,1,13,24,13,10.66666667,22000
2005,1,26,24,13,10,22000
2004,4,26,24,13,20,21000
2005,12,28,24,13,7,21000
2005,1,12,24,13,9.25,19000
2005,8,20,23,13,9,22000
2005,8,21,23,13,8,22000
2004,7,11,23,13,8.166666667,21000
2005,2,14,23,13,9,21000
2005,2,13,23,13,7.8,21000
2004,8,31,23,13,8.25,19000
2004,8,8,22,13,7.666666667,21000
2004,8,6,22,13,8.833333333,21000
2004,8,5,22,13,8.5,21000
2005,8,13,22,13,8,19000
2004,6,4,22,13,8,21000
2004,6,3,22,13,8.5,21000
2004,11,20,22,13,8.833333333,19000
2005,3,23,22,13,7.333333333,21000
2005,3,24,22,13,9.333333333,21000
2005,4,11,22,13,7.5,21000
2004,4,17,22,13,19.25,21000
2004,12,16,22,13,8.583333333,19000
2005,3,28,27,14,8.25,21000
2005,4,2,27,14,6.75,21000
2004,12,9,27,14,10,21000
2004,12,7,27,14,9.416666667,21000
2004,11,26,27,14,6.583333333,19000
2004,11,29,27,14,8.5,21000
2004,11,27,27,14,9.5,21000
2004,12,8,27,14,8,17500
2004,12,13,26,14,20.66666667,18750
2004,12,5,26,14,0.75,21000
2004,12,12,26,14,2,3500
2004,2,3,22,12,6.75,21000
2005,1,23,22,12,8.083333333,22000
2004,4,5,20,12,16.5,21500
2003,7,11,24,13,2.416666667,21000
2003,7,10,24,13,2.75,21000
2003,7,9,24,13,2.75,21000
2003,7,8,24,13,2.333333333,21000
2003,7,16,24,13,2.5,22400
2003,5,31,24,13,8,21000
2003,6,4,24,13,20,20500
2003,6,1,24,13,8,20000
2004,1,14,24,13,8.5,21000
2004,1,13,24,13,7,21000
2004,3,15,24,13,7.5,21000
2003,4,17,23,13,10,21000
2002,12,26,23,13,10.25,20250
2003,5,4,23,13,10,21000
2002,10,26,23,13,10,25000
2002,11,15,23,13,9.5,20000
2003,7,15,23,13,2,16700
2003,8,23,22,13,10,16500
2004,6,2,22,13,8.5,21000
2005,7,25,22,12,7.666666667,22000
2004,4,12,20,12,21.5,21000
2004,4,10,20,12,15,16000
2003,6,28,25,13,1.833333333,21000
2004,3,2,25,13,4,21000
2003,1,21,25,13,10,20200
2003,11,20,25,13,9.25,17000
2003,12,12,24,13,7.033333333,21000
2003,6,3,24,13,8.5,21000
2003,6,2,24,13,8,21000
2003,7,19,24,13,2.666666667,19170
2003,8,10,24,13,9,17000
2002,9,20,23,13,9.5,15000
2002,11,8,23,13,9,23000
2004,7,6,23,13,9,15000
2004,7,30,22,13,9,21000
2004,6,1,22,13,8.5,21000
2004,2,20,22,13,8,21000
2004,1,12,22,13,6.5,21000
2002,11,5,22,13,11,23000
2002,9,11,22,13,9.5,15000
2002,10,31,22,13,8.5,15000
2003,11,9,22,13,8.75,17000
2002,6,22,22,13,4,16000
2002,8,28,21,13,8,25000
2004,8,9,22,13,9,21000
2004,6,21,22,13,7.166666667,21000
2004,8,23,21,12,5.833333333,20000
2002,8,29,21,12,8,25000
2002,9,16,21,12,6.5,15000
2005,1,27,24,13,9.416666667,20000
2003,4,19,23,13,9,21000
2002,11,25,23,13,10,19500
2002,10,28,23,13,8,23000
2002,11,9,23,13,9,23000
2003,8,7,23,13,10,16500
2004,8,7,22,13,7.833333333,21000
2004,5,31,22,13,8.5,21000
2005,4,12,22,13,6.583333333,21000
2002,10,29,22,13,8,23000
2002,9,10,22,13,10.75,15000
2005,4,4,27,14,10.58333333,21000
2003,3,13,26,14,10.5,21000
2003,10,15,26,14,9.5,16500
2003,7,1,24,13,2.333333333,21000
2003,6,30,24,13,2.5,21100
2003,6,19,24,13,1,21000
2003,6,17,24,13,1.5,19600
2003,6,21,23,13,8,21000
2005,2,12,22,13,7.5,18000
2004,7,31,22,12,9.166666667,21000
2002,9,1,21,12,7.75,25000
2004,3,28,20,12,6,21000
2003,11,28,25,13,4,21000
2003,1,20,25,13,8,20000
2004,3,1,24,13,7,21000
2004,2,26,24,13,6.25,21000
2002,11,21,24,13,7.75,25000
2002,10,14,23,13,22.75,25000
2002,11,10,23,13,8,25000
2004,2,17,22,13,8,21000
2002,11,6,22,13,11,13000
2004,7,28,22,13,8.166666667,21000
2004,8,21,22,13,9.083333333,20000
2004,5,30,22,13,8.166666667,21000
2003,8,16,22,13,10,17000
2004,4,4,20,12,3.483333333,21500
2004,3,30,20,12,7,21000
2004,3,29,20,12,5.5,21000
2004,1,26,24,13,8.5,21000
2004,1,12,23,13,8,21000
2002,11,28,23,13,10,21000
2002,6,24,22,13,17,17000
2002,6,19,22,13,18.5,17000
2005,7,28,22,12,8.333333333,21000
2004,8,1,22,12,5.75,21000
2005,8,31,22,12,7.5,18000
2005,8,12,22,12,9,19000
2005,9,3,21,12,9.25,12000
2004,3,3,20,12,15,21000
2004,3,27,20,12,5.5,21000
2005,8,4,25,13,5,21000
2005,9,20,24,13,8,22000
2005,2,5,24,13,9.5,21000
2005,2,7,24,13,7.333333333,22000
2004,12,28,24,13,8.65,24000
2003,7,2,24,13,2.5,21000
2003,5,22,24,13,10,21000
2005,1,16,24,13,9,21000
2005,8,25,24,13,8.5,18000
2005,12,27,24,13,7.25,21000
2003,1,22,24,13,6.333333333,19300
2003,8,11,24,13,10,16500
2003,8,9,24,13,10,17000
2003,9,24,24,13,10,16500
2003,5,6,23,13,9,20000
2005,2,24,23,13,8.5,21000
2002,10,13,23,13,9.5,25000
2002,12,5,23,13,11,20000
2002,10,23,23,13,7.5,14000
2002,12,22,23,13,11.25,18000
2003,8,8,23,13,10,16500
2005,1,19,23,13,10,10000
2004,8,14,22,13,8.75,21000
2004,8,15,22,13,8.75,21000
2004,9,1,22,13,8.583333333,20000
2004,7,29,22,13,9.166666667,21000
2005,4,9,22,13,8.5,21000
2005,4,10,22,13,7.666666667,21000
2005,8,14,22,13,9,18000
2004,11,17,22,13,9.333333333,19000
2004,12,17,22,13,8.75,19000
2004,11,18,22,13,9,19000
2004,12,18,22,13,8.833333333,19000
2004,12,19,22,13,8.5,19000
2003,11,10,22,13,9.75,17000
2003,8,15,22,13,10,15000
2004,10,25,22,13,1.166666667,6200
2005,7,6,21,13,7.333333333,21000
2005,7,7,21,13,8,21000
2004,12,6,27,14,7.25,21000
2004,11,11,26,14,9.166666667,21000
2004,11,10,26,14,8.25,20000
2004,11,12,26,14,8.833333333,18750
2004,11,9,26,14,7.833333333,17000
2005,1,8,25,14,9.5,20000
2003,10,6,25,13,9.5,18000
2002,11,30,24,13,9,22500
2002,10,27,23,13,8.5,23000
2004,6,24,22,13,5.5,21000
2003,10,18,26,14,7,9000
2004,4,23,24,13,15,11000
2003,10,7,25,13,9.5,18000
2002,10,16,24,13,10.75,23125
2003,5,23,23,13,9.5,21000
2002,9,22,22,13,9.75,13000
2004,5,15,19,11,7.75,21000
2003,6,5,23,13,8,21000
2003,8,19,23,13,10,16000
2004,2,21,22,13,7,21000
2003,8,12,24,13,10,16500
2003,7,29,24,13,11.5,12000
2003,6,23,23,13,5,21000
2004,6,22,22,12,8.416666667,6336
2003,11,19,25,13,6,17000
2004,2,19,22,13,8,21000
2003,3,14,26,14,10,21000
2005,7,29,22,12,5.5,11000
2005,12,26,24,13,7.75,21000
2005,1,17,24,13,8.366666667,19000
2005,8,19,23,13,9.5,22000
2005,8,15,23,13,7,18000
2002,9,26,23,13,9,15000
2004,8,16,22,13,8.75,21000
2004,12,23,22,13,6.716666667,20000
2004,11,19,22,13,9.416666667,19000
2004,11,24,22,13,8,12000
2004,11,8,26,14,4.666666667,20000
2003,3,26,25,13,10,21000
2003,5,24,24,13,7.5,21000
2003,7,31,24,13,11,16000
2003,7,30,24,13,11,16000
2002,9,21,23,13,8.5,11250
2002,11,4,22,13,10,23000
2003,8,17,22,13,8,17000
2004,5,12,21,12,7,21000
2004,5,14,19,11,5,13200
2003,10,9,25,13,5,6500
2003,5,21,24,13,8.833333333,21000
2003,5,25,23,13,8,21000
2002,10,18,23,13,9,25325
2002,9,14,22,12,8,15000
2003,8,2,24,13,8,10000
2002,11,14,23,13,10,15000
2003,10,8,25,13,9.5,18000
2005,9,1,21,12,7,18000
2005,2,6,24,13,7.95,22000
2002,10,12,23,13,9.5,25000
2002,10,17,23,13,7.25,25000
2005,2,8,24,13,7,22000
2002,9,24,21,13,10,15000
2002,9,23,21,13,8.25,13000
2005,5,22,24,13,7,21000
2005,2,9,24,13,8.5,15000
2002,6,25,22,13,18,16000
2005,7,15,21,12,8,21000
2006,1,11,29,14,8.666666667,12000
2006,1,10,29,14,9.333333333,14000
2003,11,27,24,13,9,21000
2005,4,27,24,13,9.5,21000
2003,4,15,23,13,9.25,21000
2014,3,22,23,13,13,11214
2015,3,15,27,14,6,14784
2004,5,6,24,13,4.25,28800
2004,4,30,24,13,8.166666667,24000
2004,4,29,24,13,9,28800
2004,4,28,24,13,7.583333333,24600
2005,6,10,28,14,7.083333333,21280
2005,6,12,27,14,7,19000
2005,6,11,28,14,9.5,21280
2007,7,30,24,13,6.583333333,23000
2006,1,10,24,13,4,25800
2005,12,26,24,13,5.333333333,22400
2008,2,6,28,14,7,16000
2004,6,23,24,13,7,28800
2007,7,31,24,13,6.033333333,23000
2007,7,29,24,13,5.75,22000
2004,6,22,24,13,6.833333333,32400
2005,6,8,28,14,7.916666667,28000
2005,6,9,28,14,6.416666667,21200
2004,5,7,24,13,6,31200
2012,5,30,24,13,6,11200
2007,8,1,24,13,6.916666667,20000
2005,2,25,24,13,8.583333333,21600
2008,6,21,24,13,13,10000
2008,6,21,24,13,6,10000
2004,6,21,24,13,6.25,28800
2005,12,11,24,13,6.883333333,24600
2005,12,12,24,13,4.5,22000
2005,5,3,24,13,7,19000
2006,8,19,24,13,7.166666667,22500
2005,6,7,28,14,8.916666667,24080
2007,11,12,25,13,7.983333333,26000
2009,8,10,28,14,6.5,25000
2005,7,15,27,14,6.416666667,20000
2006,8,18,24,13,7.716666667,26880
2014,2,8,24,13,21,13706
2005,12,10,24,13,8.766666667,26800
2005,7,16,27,14,21.58333333,24640
2008,12,13,22,13,8,25000
2009,8,8,27,14,5,25000
2007,5,24,26,14,7,26000
2006,2,1,27,14,9,24700
2007,11,11,25,13,7.983333333,26000
2007,11,13,26,14,7.983333333,26000
2007,11,7,28,14,5.983333333,26000
2007,11,14,26,14,7.983333333,26000
2005,5,20,21,12,8.166666667,27000
2007,11,8,27,14,7.983333333,26000
2003,12,3,20,12,6.5,28800
2009,8,9,27,14,5.5,25000
2005,11,26,24,13,6.833333333,26000
2005,12,14,24,13,6.8,22000
2005,3,18,26,13,4.083333333,21250
2005,11,27,24,13,5.166666667,22000
2007,11,10,26,14,7.983333333,26000
2009,8,7,28,14,5.5,25000
2014,4,25,22,13,6,9968
2005,12,13,24,13,6.75,24640
2013,12,8,23,13,7,27412
2014,5,15,22,13,7,26166
2004,11,29,27,14,7.633333333,26400
2005,10,30,28,14,7.5,20160
2010,3,25,22,13,5,10000
2007,2,5,25,13,7,23000
2007,2,6,25,13,7,23000
2007,2,7,25,13,7,23000
2008,2,9,29,14,10,24000
2008,2,8,29,14,10,24000
2008,2,10,29,14,10,24000
2008,2,11,29,14,10,24000
2004,1,12,22,13,8.5,25200
2004,12,2,27,14,20.3,26400
2004,12,21,27,14,5,19200
