"Mean","Median","SD","lcl","ucl","Rhat","parameter","Year"
0.299894417947371,0.299993378331419,0.0868612795381387,0.157620320882415,0.44242061954923,1.00001168860958,"skip.prob[6]",2005
0.299962213753752,0.299808774807025,0.086656955852983,0.157757687065168,0.442504083001404,1.00000452303395,"skip.prob[7]",2006
0.299922334838515,0.299522641533986,0.0866548584070816,0.157792668033508,0.442439599260106,1.00004555454791,"skip.prob[8]",2007
0.300138801044996,0.299744272744283,0.0867242560289093,0.15744612477778,0.442491977366153,0.999985371401218,"skip.prob[9]",2008
0.300023430328191,0.299971808237024,0.0864991920137076,0.157566255918355,0.442335126794642,0.99997818124108,"skip.prob[10]",2009
0.299560074166997,0.299339566205163,0.0865365423657538,0.157506062351167,0.442519116482581,1.00006854703394,"skip.prob[11]",2010
0.299134743825505,0.299136005400214,0.086478943045639,0.157382769289543,0.441968465029495,1.00002087593927,"skip.prob[12]",2011
0.299908653006773,0.299254727025982,0.0866092327753539,0.157837631048751,0.442446502258536,0.999984681225136,"skip.prob[13]",2012
0.299613814023361,0.299490217468701,0.0868114600805971,0.157085376674077,0.442603959823027,0.999980854631064,"skip.prob[14]",2013
0.300269817929524,0.300042019458488,0.0863880141410697,0.157801075358293,0.442807923663058,1.00002597701186,"skip.prob[15]",2014
0.300574747495118,0.300898866564967,0.086343478194678,0.157459098860272,0.442535830896813,1.0000324745861,"skip.prob[16]",2015
0.300457853792311,0.300934553111438,0.0865061033612659,0.157710663126782,0.442496396148345,1.00001645810852,"skip.prob[17]",2016
0.299935472762482,0.299730430170894,0.0866035380697285,0.157500285461429,0.442446034420864,1.00004463260739,"skip.prob[18]",2017
0.29982179068726,0.299676662113052,0.0862363510313734,0.157777772254776,0.442117911249516,1.00005346868293,"skip.prob[19]",2018
0.449593598879396,0.4502130524721,0.173275799784369,0.164765753973043,0.73444586776779,0.999986300829206,"imm.rec[1]",2000
0.449433080753812,0.44895781846717,0.173077298117723,0.166010256665759,0.734828928663628,1.00012931481782,"imm.rec[2]",2001
0.449716991178056,0.44915660158731,0.173556590249599,0.164386282173218,0.735627278991742,0.999974509755258,"imm.rec[3]",2002
0.450444592314693,0.449741138820536,0.173443684698862,0.164673306701006,0.734960940917954,1.00001866298271,"imm.rec[4]",2003
0.449497395640945,0.450064544705674,0.17351066688554,0.164557384990621,0.734596417369321,1.00002299405292,"imm.rec[5]",2004
0.45007082474747,0.450719456397928,0.173712508784278,0.165226825842401,0.735730959156062,1.00008233788492,"imm.rec[6]",2005
0.449562974009647,0.448432378401048,0.173518722029343,0.164051456524758,0.734461669593584,0.999976335867175,"imm.rec[7]",2006
0.45006502229976,0.449596833251417,0.173134599069838,0.164967191980686,0.734445608218666,0.999992837581631,"imm.rec[8]",2007
0.450041378613776,0.449671500432305,0.173578750676365,0.164826972767478,0.735384418620961,0.999977069224281,"imm.rec[9]",2008
0.44940385795509,0.449758942052722,0.172877913028769,0.16541772872326,0.734905016112607,1.00012273214189,"imm.rec[10]",2009
0.450446960157854,0.451113642915152,0.173065470481647,0.165303628644906,0.734480135397753,1.00001550181895,"imm.rec[11]",2010
0.450965995020182,0.45149358920753,0.173091222071153,0.165314784196671,0.734741598613327,0.999990053396154,"imm.rec[12]",2011
